filename,subcorpus,f1,f2,f3,f4
38172_composicao_gpt-5.6-sol.txt,menores_notas_gpt,52.265758724,-16.91325205,7.797010258,3.6674616445
38193.txt,menores_notas,-3.345470212,5.4727652849,1.2014393984,-5.242883651
38193_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-32.84953586,-13.00643199,-8.946731009,-6.915940593
38193_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-26.86913692,-14.4716406,14.90956295,-2.937182626
38196.txt,menores_notas,23.604203772,19.107548271,0.0873330527,-2.859938024
38196_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-17.49799148,-5.023800335,-7.382665114,6.2454612821
38196_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-5.980327573,-6.415576357,21.396330861,3.729623653
38204.txt,menores_notas,-2.533689844,22.687559666,-4.881485643,-1.959273607
38204_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-20.14920811,-13.5053456,-17.03787092,0.2825952613
38204_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-18.8309664,-15.91774978,15.952453516,-2.548520174
38226.txt,menores_notas,48.298871968,10.473765039,9.0351605937,-0.03805265
38226_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-23.74189522,-9.632654119,-12.1354183,7.2988645938
38226_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-4.978212703,-6.481027045,17.650008523,1.3124658965
38236.txt,maiores_notas,-2.013807004,5.6341520867,2.1619559885,-7.948165192
38284.txt,menores_notas,-18.75570372,10.351467117,-0.969905386,-7.948165192
38284_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-28.39262971,-14.9889193,-15.41326845,0.1385682366
38284_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-19.58543397,-13.60952623,6.9890650054,-0.148595486
38310.txt,menores_notas,-5.791396823,23.822594477,7.3640792394,3.3024191369
38310_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-26.39959194,-12.35060291,-16.58077452,-2.128164988
38310_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-18.9591931,-18.55035043,7.5708299651,-5.256649387
38333.txt,maiores_notas,-21.60373622,4.8648634058,-4.133702263,13.287616124
38340.txt,menores_notas,25.494853613,10.697944365,16.094944573,0.4465425338
38340_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-16.79153485,-7.919547902,-5.367852981,-4.833430881
38340_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-2.48562782,-11.59568998,17.836589125,-4.498000766
38367.txt,maiores_notas,-10.55427606,4.476432615,5.7954544071,5.3785174501
38392.txt,maiores_notas,51.11335247,-3.241659517,-6.220316645,6.9601283665
38395.txt,menores_notas,31.249176974,15.064271171,-13.00740724,-3.32233611
38395_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-21.98058218,-18.66911034,-10.07876111,-1.753328676
38395_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-24.81273731,-12.91631772,22.856899473,2.2144169777
38406.txt,maiores_notas,-8.623600836,12.123801814,5.1615277047,4.563091339
38437.txt,maiores_notas,17.432757504,17.62573416,0.5780722534,3.2771807356
38439.txt,menores_notas,-16.48310111,22.465715043,1.9139974481,-4.823112229
38439_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-17.5422297,-10.60329736,-3.878470685,2.8855377243
38439_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-5.195916909,-13.75957257,11.57984908,0.3776193742
38445.txt,menores_notas,15.003550841,2.5092577958,-7.844147273,1.7032211416
38445_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-35.48489365,-10.11344341,-0.084320742,-3.469299768
38445_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-21.82918418,-10.52982522,13.527145822,2.6288750979
38451.txt,menores_notas,-29.92690688,13.215851521,-25.32475554,7.7236460438
38451_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-33.95563611,-11.63072409,-11.89521446,-5.985804039
38451_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-23.88237968,-15.03502268,0.8803051334,-4.706374703
38469.txt,menores_notas,2.2390343802,10.00966403,4.3807565824,3.6712825017
38469_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-27.9580448,-11.79863765,-7.87693232,-4.319120021
38469_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-21.15408661,-12.57160576,6.4108005651,0.2682515889
38475.txt,maiores_notas,-20.01409282,4.9904118791,-9.731814603,1.6709005402
38493.txt,maiores_notas,57.593219026,-0.629109633,3.7562547662,-1.869614579
38495.txt,menores_notas,-14.99765206,5.582604005,-9.446462135,3.9973403145
38495_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-26.12026405,-13.82391649,-15.42015385,-5.042644854
38495_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-16.46419265,-15.29646737,13.682016203,-4.33663444
38499.txt,menores_notas,3.047167955,19.881666021,-7.837124166,-7.948165192
38499_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-27.45674061,-12.68772973,-13.33571782,0.0813275959
38499_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-20.73101161,-13.68056291,7.8525179128,-4.707187784
38506.txt,menores_notas,13.174497078,6.9958655707,7.5715951005,1.4989348121
38506_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-23.62854846,-10.1112176,-10.37677175,-4.252606603
38506_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-26.47864479,-16.56969434,9.7240687954,-4.089964405
38536.txt,menores_notas,4.2842311487,30.321113814,2.5981856423,24.270277119
38536_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-22.39574617,-5.859073641,-18.91355371,-2.821743604
38536_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-0.615994134,-11.62513299,12.993779516,1.4577088481
38555.txt,menores_notas,21.264510903,20.716599699,-3.671354972,6.3432943393
38555_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-17.38496314,-9.546520853,-9.390917008,6.1102899414
38555_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-14.4817975,-15.08696751,12.367070236,0.1023333937
38562.txt,maiores_notas,-38.63588674,5.8083572434,-13.89405891,1.1433122828
38584.txt,maiores_notas,21.581211418,25.252620885,6.1865190333,6.8598203728
38612.txt,maiores_notas,103.72297284,8.4667279355,12.784689769,7.872246617
38632.txt,menores_notas,33.73711026,31.786440129,7.9329382973,-6.300913703
38632_composicao_gemini-3.6-flash.txt,menores_notas_gemini,1.722549157,-13.19784099,-11.55697409,-1.121835304
38632_composicao_gpt-5.6-sol.txt,menores_notas_gpt,40.882940568,-12.23997387,-1.970837878,1.2510169985
38637.txt,menores_notas,41.044293032,2.5552905124,14.277771169,-0.762618963
38637_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-14.48841631,-14.83481965,-8.779787498,2.4232187618
38637_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-5.008509411,-11.57755938,4.5125628906,4.4574433981
38641.txt,maiores_notas,-14.92474323,9.8502053089,-9.419977797,-4.626440731
38670.txt,menores_notas,-13.75626463,11.613451525,6.9403285612,-1.922228013
38670_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-11.89918514,3.5826741944,-7.523111247,-2.196389556
38670_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-16.50819047,-14.78868942,13.480591053,-0.357749481
38672.txt,maiores_notas,-22.87408821,4.805303134,-13.53454291,6.1320844423
38674.txt,menores_notas,4.7600883188,13.296895341,-2.024189715,-4.414317369
38674_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-21.40242777,-16.49214567,-5.846004172,-5.67509127
38674_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-10.70866627,-11.71422387,12.907704589,-2.907486071
38677.txt,menores_notas,45.085616133,23.393039366,-5.895696373,4.7040477783
38677_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-21.47940758,-2.010836698,-8.565111565,-3.923228235
38677_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-18.06532333,-21.49586696,4.5942274021,-6.37467351
38742.txt,maiores_notas,10.59557692,24.042228869,-9.200901966,2.5954029667
38764.txt,menores_notas,30.897319541,25.614707827,11.564761272,-2.589131339
38764_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-21.68538839,-15.81642154,-13.32228635,-3.509729915
38764_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-13.30021994,-12.22742985,4.515667558,4.3782637759
38784.txt,maiores_notas,88.165448062,9.662232735,1.933384748,3.3722933507
38786.txt,menores_notas,-15.06914015,-4.712224194,1.9867233451,2.6331126275
38786_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-29.92737338,-10.88059521,-2.626753707,-6.95522082
38786_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-18.55132653,-19.56766762,14.666577726,-1.408394445
38794.txt,menores_notas,14.146626318,17.185293688,28.855009266,7.2210655349
38794_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-31.60744371,-10.30433721,-4.538064759,-5.195360213
38794_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-17.51699172,-17.82190669,9.3198334828,-3.987533333
38845.txt,maiores_notas,-9.943808808,10.287770308,3.6249596864,16.974513758
38848.txt,maiores_notas,-16.33614898,0.0417015434,-6.323675487,-1.269947275
38891.txt,menores_notas,-15.04264234,15.309257069,5.8994793072,-1.814064885
38891_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-26.2906517,-15.662395,-10.54628032,-2.178596093
38891_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-20.36939447,-18.47610375,9.0893037369,-1.768220993
38917.txt,menores_notas,-2.538213171,2.6434582512,-3.116987936,14.376615854
38917_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-16.94480518,-10.26180748,-14.39246161,-0.202235028
38917_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-16.5291475,-8.991799941,10.496947538,0.6446452274
38928.txt,menores_notas,1.3750648596,6.560489159,-1.006318569,-2.484219724
38928_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-24.91284767,-5.447521152,-18.23054497,-0.363399827
38928_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-5.989661635,-6.016574881,11.696785109,3.96299529
38957.txt,menores_notas,61.348248161,20.639878776,2.5405952471,-6.247451955
38957_composicao_gemini-3.6-flash.txt,menores_notas_gemini,9.3330015534,7.5519530085,-5.975133053,-6.02232445
38957_composicao_gpt-5.6-sol.txt,menores_notas_gpt,52.623353039,-6.499318844,8.5471887775,1.3855057659
38958.txt,maiores_notas,-8.153580372,8.7869887475,0.9384253214,6.8327436079
38970.txt,menores_notas,2.5623174407,10.032946238,2.0332870665,-4.819403735
38970_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-16.75770905,-7.783512986,-6.521460418,-3.437744112
38970_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-17.42835424,-15.50091031,6.7095865363,-2.723830096
39063.txt,menores_notas,20.179711934,39.792014094,12.409863596,-1.534987614
39063_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-22.66896929,-8.235054927,-18.5781679,5.4789377155
39063_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-22.11560781,-14.566503,1.2821219014,-2.314952788
39065.txt,menores_notas,11.202406445,34.552126313,13.613636964,-7.185853282
39065_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-22.1397276,-14.65576192,-14.9775947,-5.121122322
39065_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-9.502785204,-11.38474882,13.452743512,-2.80189001
39108.txt,maiores_notas,77.050261066,14.630274227,3.5274369676,0.7883215812
39124.txt,menores_notas,32.169416342,4.4611775703,-4.533195936,-0.493143561
39124_composicao_gemini-3.6-flash.txt,menores_notas_gemini,6.4061805943,-12.31563714,-14.11581682,-4.358287319
39124_composicao_gpt-5.6-sol.txt,menores_notas_gpt,51.228695314,-8.911936934,3.3206691136,1.9437943236
39131.txt,maiores_notas,-0.273855727,22.105547686,-2.082949033,-0.161695176
39164.txt,menores_notas,85.143633806,21.073306126,-0.365338895,-3.468789448
39164_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-11.69410894,-11.94917148,-8.468335793,-3.936331986
39164_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-10.1729251,-17.20562949,9.3852362897,-5.483953192
39227.txt,maiores_notas,-7.454322905,11.09421855,-6.433520165,0.6993763476
39244.txt,maiores_notas,-18.24562665,18.402814373,-8.347511718,-2.015284223
39298.txt,maiores_notas,24.579357875,12.869197242,3.7941303871,-5.273541396
39302.txt,menores_notas,39.987993587,29.407913691,-2.269424868,-6.619811559
39302_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-19.8901881,-7.94804955,-5.43546147,-4.101894821
39302_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-19.28018259,-18.10980028,7.2090325796,-3.748593037
39305.txt,maiores_notas,-14.2004813,9.4717625166,-3.174792344,0.8238650587
39349.txt,menores_notas,-7.123305887,34.229945594,33.648190298,-7.948165192
39349_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-24.47939381,-7.260047864,-12.77449476,1.1092810565
39349_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-14.88116854,-12.44716081,21.55399222,-6.205899521
39379.txt,menores_notas,42.152550353,21.289165367,10.515069153,-1.007389898
39379_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-21.76762964,-11.01087273,-7.098256609,1.4107567532
39379_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-7.838842986,-13.24390655,9.8357013743,-6.58329325
39436.txt,menores_notas,35.020177419,12.445367773,0.9859610447,-1.918791434
39436_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-8.39177863,-5.736959919,-18.72116277,-0.38226388
39436_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-5.202288826,-7.541154767,19.585808147,-2.572334109
39446.txt,menores_notas,36.155256657,21.245822056,6.4754380131,8.9534000492
39446_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-25.07510597,-9.567992828,-10.5788802,-2.755525394
39446_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-13.99721171,-6.494947484,8.8621667829,6.2238677623
39465.txt,maiores_notas,89.677042517,20.340371402,-0.16220258,-2.155583877
39493.txt,menores_notas,11.277668098,33.332056099,18.278990127,-7.948165192
39493_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-28.73413329,-14.12916334,-0.957450076,-5.148437401
39493_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-17.08401563,-15.87225511,13.000037689,-0.733963243
39502.txt,menores_notas,5.1874155985,28.959697862,5.3284631913,-2.21619484
39502_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-17.43995524,-7.75694563,-11.93952437,-1.256862555
39502_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-15.99254969,-18.87245068,2.9599611642,2.6378486138
39509.txt,maiores_notas,-6.263425855,17.50817066,9.9364518051,19.970807668
39516.txt,menores_notas,125.03157228,35.777796677,14.128285391,1.650277427
39516_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-7.698088876,-2.754677999,-10.70383492,-1.487318715
39516_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-15.36525395,-16.866226,7.3231342549,-0.689870479
39561.txt,maiores_notas,0.2102756621,4.3520882072,-5.384299878,7.5696332399
39585.txt,maiores_notas,-4.586953708,12.776334791,-8.472240348,3.1623520637
39608.txt,maiores_notas,-18.38241481,2.4830664047,-7.179768559,4.9278830027
39614.txt,maiores_notas,-2.653237955,7.3215476743,-8.54630604,2.8027899609
39615.txt,menores_notas,0.2005569522,19.431394355,4.663393042,5.3306406282
39615_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-26.99764972,-14.86288149,-14.88772227,2.612731626
39615_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-21.4901546,-16.60199447,10.961581076,-1.841543291
39635.txt,maiores_notas,-0.829322187,1.083797497,7.1363531239,2.8671049164
39648.txt,menores_notas,36.289297976,16.383409256,23.809438168,5.8591961349
39648_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-14.86005184,-9.6068902,-2.264858732,-0.512688885
39648_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-5.619724432,-14.52027348,13.032142977,-1.927698772
39650.txt,maiores_notas,40.87519056,-7.821059234,1.7164095795,-1.030513378
39663.txt,maiores_notas,-3.805885856,1.1854685903,-4.621882903,-3.852222911
39684.txt,maiores_notas,-1.957194253,10.805021031,7.71297,12.721587317
39695.txt,menores_notas,-12.2320376,18.731349068,-4.464345254,0.5733764745
39695_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-26.80849071,-10.60646487,-12.51649765,-1.416143247
39695_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-22.15296662,-9.37617075,4.3927473597,-7.510151681
39701.txt,menores_notas,14.001859655,11.568623519,9.1276635385,-1.668551128
39701_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-27.07333067,-11.39648447,-6.359160946,-4.314455676
39701_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-23.43103595,-14.90785734,12.841563199,-4.758831121
39715.txt,maiores_notas,-14.46568304,-5.69383987,-6.595170698,16.440820847
39716.txt,maiores_notas,18.106878138,25.332619383,8.0152735444,0.7080128649
39722.txt,menores_notas,43.76987793,5.9000007195,3.5855584431,9.363389469
39722_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-22.9944735,-5.812293583,-8.023586443,1.1791641251
39722_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-3.328860665,-7.837949409,12.275660974,1.1400335879
39727.txt,menores_notas,24.736325963,9.7716361889,4.5645674866,-0.277759946
39727_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-21.49089129,-5.680887077,-18.95862652,2.6893835326
39727_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-18.14831839,-11.91135855,-7.341711879,0.2477738632
39786.txt,menores_notas,4.7555207095,17.373478954,19.83005199,-7.948165192
39786_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-27.72344928,-15.63378392,-13.38420359,4.4377446984
39786_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-24.55533732,-7.077789417,15.423375615,-7.424861938
39810.txt,maiores_notas,-14.24303884,-0.130876177,-6.996114033,-4.382650136
39833.txt,menores_notas,7.6235801717,18.118672737,-2.469277489,1.7589818057
39833_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-25.2070648,-14.00662069,-13.33807072,-3.666543512
39833_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-17.62408748,-19.43105431,7.2842716906,-4.593135934
39896.txt,maiores_notas,13.68667536,7.0542065278,-0.874865839,6.1765576541
39912.txt,menores_notas,57.834819737,11.88818122,-1.819374098,5.0189957798
39912_composicao_gemini-3.6-flash.txt,menores_notas_gemini,36.444090019,-13.97651193,-6.860480987,6.8866747844
39912_composicao_gpt-5.6-sol.txt,menores_notas_gpt,60.775114874,-16.27180609,-0.256347446,0.70523286
39914.txt,menores_notas,-6.971989689,12.491727626,4.7158002083,-7.948165192
39914_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-23.6039415,-7.436408688,-12.4399577,-0.223579202
39914_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-22.27647592,-15.76150261,2.6605983023,-7.457264648
39956.txt,menores_notas,-16.68547081,15.306482273,1.4210397315,11.640382292
39956_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-26.1048128,-12.87347933,-7.254749759,-4.912897939
39956_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-19.91747433,-15.47190761,2.3979048997,3.0260958257
39985.txt,menores_notas,20.37844894,20.253756244,20.039070581,-0.979039926
39985_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-11.90285087,-3.528021279,-15.27494819,-2.346480299
39985_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-4.957444119,-13.38585872,9.8168118262,2.9316610083
39989.txt,maiores_notas,-5.685992588,12.777074295,-2.500012893,-6.258990025
40004.txt,maiores_notas,8.1483462273,29.733792141,7.1185469936,6.8140737171
40013.txt,maiores_notas,-16.19275928,1.9928115871,-9.268068108,-3.66497129
40021.txt,maiores_notas,-7.843875171,6.4431479783,-6.083755367,5.4041993014
40024.txt,maiores_notas,-7.707467807,19.486172035,-0.660486944,5.2139336863
40060.txt,maiores_notas,-8.512502709,12.959555886,3.5210992259,-4.403901551
40126.txt,menores_notas,17.392769177,9.252201541,-3.837165477,4.1609558299
40126_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-17.2330408,-12.9045338,-9.899074183,1.2462188741
40126_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-10.51626525,-13.8512392,3.9729844655,-5.083327108
40127.txt,maiores_notas,-20.71533704,2.5344454223,-10.01019996,0.8196426811
40130.txt,maiores_notas,-3.618900201,14.771711252,-3.556135582,-0.401759994
40134.txt,maiores_notas,-25.70503981,9.2735879941,-7.355788387,-7.948165192
40140.txt,maiores_notas,-5.535139773,7.1239760535,5.219292473,17.598463329
40173.txt,maiores_notas,79.855939777,5.9101365616,5.7668896323,2.2674016743
40256.txt,menores_notas,95.090265622,37.606067379,0.6405131668,6.3608581197
40256_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-10.55470598,-2.816669284,-10.91723655,0.1100069778
40256_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-6.287209492,-2.100371123,13.83787146,2.5440841155
40270.txt,menores_notas,-19.54575141,-6.067588759,-5.740863583,-4.639994994
40270_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-26.10160712,-19.14039399,-12.19656646,-6.966984437
40270_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-10.77170662,-18.41289783,6.7729424623,-1.251636864
40286.txt,maiores_notas,-5.555465573,-5.246070259,-8.129800077,7.0668936237
40289.txt,maiores_notas,33.926372289,3.5783583798,-0.461687568,-1.392877639
40297.txt,maiores_notas,7.4413820394,1.9700415388,-4.682780948,-0.514391317
40362.txt,menores_notas,146.67358557,7.0648731654,16.700281211,13.339801717
40362_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-11.2861322,-8.41593801,-6.112940258,-0.321066893
40362_composicao_gpt-5.6-sol.txt,menores_notas_gpt,6.8682860701,-9.453324896,17.535084451,-3.059499149
40368.txt,menores_notas,3.8356819493,5.3059083311,-1.689583167,-0.440850531
40368_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-26.13487015,-17.24805034,-12.80560865,-4.208182402
40368_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-9.324636132,-15.68475603,10.706182068,-4.741884904
40426.txt,menores_notas,39.093361839,16.444402646,22.349322563,-1.261582289
40426_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-14.63527525,-5.583485542,-16.00334538,-0.87602099
40426_composicao_gpt-5.6-sol.txt,menores_notas_gpt,6.6033885667,-15.79816582,11.792395222,3.2644944268
40429.txt,maiores_notas,27.805811564,6.6388589964,-1.867655999,8.4782857266
40449.txt,maiores_notas,14.138182704,5.0632216259,-2.431366583,-2.393527383
40461.txt,menores_notas,37.833608314,9.0460693789,6.5449032016,8.907601199
40461_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-21.44290134,-3.741869943,-12.76752118,2.3474345099
40461_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-16.23842134,-11.14411292,6.653824805,-5.103588764
40496.txt,menores_notas,5.6807033285,37.818462368,-2.155620139,-1.804047456
40496_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-32.84762501,-9.817861631,-17.67935753,1.6779593635
40496_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-20.61083094,-12.6441273,5.4637098116,-3.154349568
40523.txt,menores_notas,-10.55997519,19.36938407,-2.027607875,1.281642119
40523_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-27.40441904,-12.14859272,-9.013086542,-0.388880907
40523_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-25.57005073,-12.34434445,12.832068392,-0.241480045
40548.txt,maiores_notas,82.043305394,20.497276634,3.1224941653,12.279942984
40580.txt,maiores_notas,-3.016382392,12.163430931,-1.860873553,-3.837626561
40615.txt,maiores_notas,-18.87155872,2.7073420445,-11.04891541,2.6321551549
40617.txt,menores_notas,87.875790095,11.786163653,5.8026701615,1.3041190114
40617_composicao_gemini-3.6-flash.txt,menores_notas_gemini,20.587626061,-10.40189174,-10.7211492,-1.246756372
40617_composicao_gpt-5.6-sol.txt,menores_notas_gpt,67.152209118,-11.27233067,1.765566702,7.9513229048
40621.txt,maiores_notas,97.14238229,17.048850686,2.761424328,4.4193448965
40663.txt,maiores_notas,-8.019713888,7.9185214704,1.9966166715,1.1714031151
40676.txt,maiores_notas,67.521335593,-5.181414951,1.2800618931,-2.728863379
40688.txt,menores_notas,11.397444488,21.992090987,-9.411073047,-5.576343668
40688_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-15.7948065,-8.317440996,-6.131960788,-1.156553277
40688_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-17.02750101,-12.37546818,10.706994242,-0.232589145
40690.txt,menores_notas,12.949961453,17.716882858,0.1771342838,6.8930505424
40690_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-29.23281929,-7.815187515,-0.807871952,-5.467472967
40690_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-7.802450681,-8.922589977,14.888466441,4.4950522771
40697.txt,maiores_notas,-27.51598982,-2.994711083,-6.564658872,-3.338849748
40710.txt,maiores_notas,-15.77223183,-1.04067029,2.8110365032,-7.948165192
40713.txt,maiores_notas,-15.7275858,15.256436244,1.7110173779,-5.114027475
40765.txt,menores_notas,-0.562510462,21.36508825,-3.80997918,-1.432054817
40765_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-21.85962119,-17.95961243,-8.249375845,-3.202468697
40765_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-6.980319982,-14.15437101,21.884646258,-2.800733847
40772.txt,maiores_notas,2.9248205089,5.8654277289,-10.53382161,19.134874559
40803.txt,menores_notas,-9.928661811,9.3890556037,-3.437108518,1.7639486151
40803_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-26.80569978,-13.3008927,-19.13705821,-3.880860556
40803_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-21.78863579,-16.88563062,18.182321994,3.2068191634
40865.txt,menores_notas,9.5112472582,27.235189185,2.5170677717,1.9717955697
40865_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-23.08406424,-12.70666766,-9.863986768,-6.324822879
40865_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-7.564147622,-10.77277289,10.702356216,-1.769115654
40869.txt,menores_notas,-5.744958356,13.353123453,0.4818762676,0.9742696679
40869_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-19.1663628,-9.601477508,-9.392731759,-1.869878003
40869_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-5.065022815,-14.47323744,14.739070408,3.5297324888
40887.txt,menores_notas,4.1445243824,6.0651919218,-7.790099904,3.5566300443
40887_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-27.02778563,-14.8693315,-9.265263597,-3.091742431
40887_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-14.76885226,-11.11700206,-0.430978384,-3.92532896
40898.txt,menores_notas,13.145768493,32.776784547,3.9944430764,-4.596109593
40898_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-21.30287283,-6.427600815,-14.00771762,-4.937917459
40898_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-16.81453858,-17.00742101,8.7109439226,-5.354732998
40906.txt,menores_notas,9.1253599978,6.5034600538,4.5851583034,-1.349149946
40906_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-20.01005486,-7.547093271,-13.92711352,2.8151433954
40906_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-11.25547726,-22.87316303,8.8757700824,-3.58416827
