filename,subcorpus,wcount,v001,v002,v003,v004,v005,v006,v007_1,v007_2,v007_3,v007_4,v008,v009,v010,v011,v012,v013,v014,v015,v016,v017,v018,v019,v020,v021,v022,v023,v024,v025,v026,v027,v028,v029,v030,v031,v032,v033,v034,v035,v036,v037,v038,v039,v040,v041,v042,v043,v044,v045,v046,v047,v048,v049,v050,v051,v052,v053,v054,v055,v056,v057,v058,v059,v060,v061,v062,v063,v064,v065,v066,v067,v068,v069,v070,v071,v072,v073,v074,v075,v076,v077,v078,v079,v080,v081,v082,v083,v084,v085,v086,v087,v088,v089,v090,v091,v092,v093,v094,v095,v096,v097,v098,v099,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v900,v901,v902,v903,v904,v905,v906,v907,v908,v909,v910,v911,v912,v913,v914,v915,v916,v917,v918,v919
40013.txt,maiores_notas,315,76.190476,12.698413,88.888889,15.873016,9.52381,6.349206,6.349206,3.174603,0,0,0,0,15.873016,0,0,0,6.349206,0,6.349206,3.174603,15.873016,0,15.873016,0,9.52381,3.174603,0,0,3.174603,19.047619,295.238095,187.301587,98.412698,9.52381,12.698413,3.174603,19.047619,60.31746,3.174603,63.492063,57.142857,0,47.619048,0,60.31746,9.52381,50.793651,44.444444,3.174603,9.52381,0,3.174603,25.396825,79.365079,0,34.920635,66.666667,66.666667,34.920635,15.873016,0,3.174603,12.698413,3.174603,9.52381,3.174603,3.174603,9.52381,19.047619,15.873016,0,0,0,0,0,0,3.174603,3.174603,3.174603,0,0,41.269841,9.52381,6.349206,0,6.349206,0,0,0,0,0,0,3.174603,0,0,3.174603,0,15.873016,9.52381,3.174603,25.396825,0,0,25.396825,63.492063,19.047619,9.52381,0,6.349206,0,12.698413,6.349206,0,3.174603,0,0,6.349206,0,0,0,3.174603,0,0,0,0,0,0,0,9.52381,107.936508,19.047619,107.936508,3.174603,25.396825,0,6.349206,0,3.174603,0,0,0,0,6.349206,0,0,25.396825,6.349206,0,0,15.873016,0,0,25.396825,0,0,0,3.174603,0,12.698413,0,0,0,0,0,9.52381,0,3.174603,3.174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52381,0,0,0,0,0,3.174603,15.873016,0,0,15.873016,0,0,0,0,0,0,0,6.349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.174603,0,0,180.952381,50.793651,314.285714,114.285714,114.285714,34.920635,228.571429,41.269841,38.095238,15.873016,6.349206,0,0,0,25.396825,0,9.52381,6.349206,50.793651,6.349206
40021.txt,maiores_notas,302,79.470199,3.311258,92.715232,9.933775,3.311258,16.556291,16.556291,0,0,0,0,3.311258,16.556291,0,0,0,6.622517,0,0,13.245033,13.245033,0,3.311258,3.311258,23.178808,3.311258,0,0,3.311258,0,291.390728,155.629139,96.02649,23.178808,19.86755,3.311258,9.933775,39.735099,0,52.980132,3.311258,0,43.046358,6.622517,43.046358,13.245033,29.801325,26.490066,16.556291,6.622517,0,0,13.245033,66.225166,6.622517,3.311258,36.423841,56.291391,43.046358,26.490066,3.311258,9.933775,9.933775,0,9.933775,9.933775,0,0,6.622517,0,0,0,0,0,0,0,0,0,0,0,0,76.15894,3.311258,0,0,0,0,0,0,0,6.622517,0,0,0,0,0,0,13.245033,13.245033,13.245033,9.933775,0,3.311258,9.933775,79.470199,0,13.245033,0,3.311258,0,19.86755,9.933775,19.86755,13.245033,3.311258,6.622517,6.622517,3.311258,0,0,13.245033,0,3.311258,0,0,0,3.311258,6.622517,16.556291,69.536424,6.622517,96.02649,0,46.357616,6.622517,6.622517,9.933775,0,0,0,0,0,3.311258,6.622517,6.622517,49.668874,9.933775,0,9.933775,13.245033,6.622517,0,9.933775,3.311258,0,0,6.622517,0,19.86755,0,0,0,0,0,6.622517,0,3.311258,3.311258,0,0,3.311258,0,0,0,0,0,0,0,0,0,6.622517,0,0,0,0,0,3.311258,0,0,0,0,0,0,3.311258,3.311258,0,0,6.622517,9.933775,0,0,0,0,0,0,6.622517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.781457,46.357616,291.390728,92.715232,99.337748,82.781457,168.874172,89.403974,19.86755,13.245033,6.622517,0,0,6.622517,9.933775,6.622517,0,16.556291,23.178808,6.622517
40024.txt,maiores_notas,316,69.620253,3.164557,85.443038,22.151899,3.164557,15.822785,0,6.329114,0,0,0,0,12.658228,0,0,0,6.329114,0,3.164557,3.164557,25.316456,0,6.329114,3.164557,15.822785,0,0,0,0,18.987342,262.658228,117.088608,63.291139,28.481013,9.493671,9.493671,3.164557,63.291139,6.329114,44.303797,31.64557,6.329114,31.64557,3.164557,47.468354,15.822785,44.303797,12.658228,6.329114,6.329114,0,6.329114,15.822785,91.772152,0,31.64557,63.291139,82.278481,31.64557,25.316456,12.658228,3.164557,0,6.329114,12.658228,6.329114,9.493671,9.493671,31.64557,9.493671,0,6.329114,9.493671,3.164557,3.164557,0,9.493671,0,3.164557,6.329114,0,37.974684,31.64557,3.164557,0,0,0,0,0,0,6.329114,0,0,6.329114,6.329114,0,0,12.658228,0,3.164557,25.316456,0,22.151899,28.481013,72.78481,0,12.658228,0,12.658228,3.164557,3.164557,0,3.164557,9.493671,0,3.164557,0,0,0,0,9.493671,0,0,0,0,0,0,3.164557,0,79.113924,25.316456,98.101266,3.164557,18.987342,0,0,9.493671,0,0,0,3.164557,6.329114,12.658228,12.658228,6.329114,15.822785,3.164557,0,0,25.316456,12.658228,0,25.316456,18.987342,6.329114,0,3.164557,0,9.493671,0,0,0,0,0,22.151899,0,0,6.329114,0,3.164557,0,0,0,3.164557,3.164557,0,0,0,0,0,9.493671,0,0,9.493671,0,0,0,9.493671,0,3.164557,0,0,0,3.164557,6.329114,0,3.164557,3.164557,9.493671,0,0,0,0,0,0,6.329114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.658228,0,0,0,72.78481,47.468354,281.64557,120.253165,145.56962,44.303797,196.202532,56.962025,12.658228,25.316456,6.329114,0,0,12.658228,25.316456,18.987342,12.658228,0,75.949367,3.164557
40060.txt,maiores_notas,272,80.882353,7.352941,51.470588,7.352941,11.029412,25.735294,0,7.352941,0,0,0,0,3.676471,0,0,0,3.676471,0,3.676471,3.676471,29.411765,0,0,7.352941,18.382353,3.676471,0,0,3.676471,11.029412,283.088235,132.352941,88.235294,40.441176,3.676471,7.352941,7.352941,69.852941,3.676471,77.205882,40.441176,11.029412,40.441176,0,40.441176,0,44.117647,11.029412,14.705882,3.676471,0,0,18.382353,66.176471,0,25.735294,73.529412,110.294118,29.411765,7.352941,0,0,0,0,29.411765,3.676471,11.029412,11.029412,25.735294,7.352941,3.676471,0,0,0,0,0,3.676471,7.352941,0,3.676471,0,51.470588,18.382353,3.676471,0,3.676471,7.352941,0,0,0,11.029412,0,3.676471,11.029412,0,7.352941,0,40.441176,3.676471,3.676471,22.058824,0,11.029412,29.411765,77.205882,7.352941,33.088235,0,0,0,11.029412,7.352941,3.676471,14.705882,0,3.676471,0,0,0,0,14.705882,0,0,0,0,0,0,7.352941,0,88.235294,11.029412,58.823529,0,58.823529,0,11.029412,0,0,0,3.676471,0,7.352941,7.352941,3.676471,0,44.117647,18.382353,3.676471,0,33.088235,3.676471,0,11.029412,11.029412,0,0,0,0,3.676471,0,0,0,0,0,25.735294,0,3.676471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.352941,0,0,0,0,0,0,7.352941,0,0,3.676471,3.676471,0,0,0,0,0,0,3.676471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.705882,0,0,0,139.705882,44.117647,294.117647,84.558824,154.411765,40.441176,158.088235,88.235294,44.117647,33.088235,3.676471,0,0,3.676471,14.705882,0,11.029412,7.352941,62.5,0
40127.txt,maiores_notas,258,73.643411,15.503876,62.015504,19.379845,7.751938,3.875969,23.255814,0,0,0,0,0,23.255814,0,0,0,7.751938,0,11.627907,0,23.255814,0,11.627907,3.875969,3.875969,0,0,0,0,15.503876,286.821705,116.27907,135.658915,11.627907,7.751938,3.875969,3.875969,50.387597,23.255814,34.883721,23.255814,0,38.75969,19.379845,77.51938,11.627907,69.767442,31.007752,7.751938,3.875969,0,0,27.131783,124.031008,3.875969,62.015504,112.403101,62.015504,11.627907,15.503876,11.627907,0,7.751938,0,15.503876,0,0,7.751938,23.255814,7.751938,0,0,3.875969,0,0,0,7.751938,0,0,7.751938,0,38.75969,15.503876,0,0,3.875969,0,3.875969,0,0,0,0,0,0,0,0,0,0,11.627907,0,11.627907,0,11.627907,19.379845,65.891473,0,0,0,7.751938,0,11.627907,19.379845,3.875969,0,0,0,7.751938,0,0,0,0,0,0,0,0,0,0,11.627907,19.379845,112.403101,11.627907,81.395349,0,38.75969,0,3.875969,0,0,0,3.875969,0,0,7.751938,0,0,42.635659,0,0,0,19.379845,0,0,11.627907,11.627907,0,3.875969,0,0,23.255814,0,0,0,0,0,11.627907,3.875969,0,11.627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.751938,0,0,0,0,0,0,7.751938,0,0,7.751938,11.627907,3.875969,0,0,0,0,0,3.875969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875969,0,0,0,151.162791,46.511628,294.573643,166.666667,85.271318,46.511628,193.79845,54.263566,11.627907,19.379845,3.875969,0,0,0,15.503876,0,7.751938,7.751938,42.635659,3.875969
40130.txt,maiores_notas,263,102.661597,3.802281,72.243346,15.209125,7.604563,3.802281,3.802281,0,0,0,0,7.604563,15.209125,0,0,0,3.802281,0,11.406844,0,22.813688,0,11.406844,0,0,7.604563,0,0,7.604563,57.034221,269.961977,125.475285,83.65019,22.813688,7.604563,7.604563,3.802281,57.034221,19.011407,57.034221,79.847909,15.209125,45.627376,7.604563,34.220532,15.209125,34.220532,26.61597,11.406844,7.604563,0,3.802281,15.209125,53.231939,3.802281,22.813688,53.231939,91.254753,38.022814,30.418251,19.011407,3.802281,0,0,30.418251,0,0,3.802281,22.813688,7.604563,7.604563,0,11.406844,0,3.802281,0,0,0,3.802281,0,0,49.429658,19.011407,0,0,7.604563,0,0,0,0,3.802281,0,0,0,11.406844,0,0,19.011407,15.209125,3.802281,15.209125,0,22.813688,15.209125,76.045627,0,19.011407,0,3.802281,0,7.604563,11.406844,7.604563,7.604563,0,3.802281,11.406844,0,0,0,7.604563,0,0,0,0,0,0,3.802281,7.604563,79.847909,7.604563,83.65019,7.604563,45.627376,3.802281,3.802281,11.406844,0,0,0,0,7.604563,11.406844,0,3.802281,30.418251,11.406844,0,0,22.813688,0,0,15.209125,19.011407,7.604563,0,3.802281,0,15.209125,0,0,0,0,0,15.209125,7.604563,0,7.604563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.406844,7.604563,0,3.802281,7.604563,7.604563,0,0,0,0,3.802281,0,11.406844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.604563,0,0,0,178.707224,41.825095,326.996198,83.65019,129.277567,45.627376,171.102662,87.452471,34.220532,22.813688,15.209125,0,0,0,15.209125,0,3.802281,11.406844,53.231939,19.011407
40134.txt,maiores_notas,221,54.298643,4.524887,63.348416,13.574661,9.049774,18.099548,9.049774,0,0,0,0,0,0,0,0,0,0,0,4.524887,0,18.099548,0,0,0,18.099548,0,0,0,0,9.049774,361.99095,162.895928,135.746606,36.199095,13.574661,9.049774,0,58.823529,13.574661,54.298643,45.248869,0,45.248869,0,27.149321,31.674208,54.298643,18.099548,0,4.524887,0,4.524887,4.524887,63.348416,0,40.723982,72.39819,72.39819,40.723982,22.624434,0,4.524887,0,4.524887,9.049774,4.524887,0,4.524887,45.248869,4.524887,0,0,0,0,0,0,0,4.524887,4.524887,0,0,36.199095,13.574661,0,0,0,0,0,0,0,9.049774,0,0,0,9.049774,0,0,18.099548,0,4.524887,13.574661,4.524887,22.624434,13.574661,58.823529,0,9.049774,0,18.099548,0,9.049774,0,0,0,0,4.524887,0,0,0,0,0,0,0,0,0,0,0,0,22.624434,122.171946,36.199095,72.39819,0,40.723982,0,0,9.049774,0,13.574661,0,13.574661,0,13.574661,0,0,31.674208,9.049774,0,0,18.099548,0,0,9.049774,18.099548,0,0,9.049774,0,0,0,0,0,0,0,18.099548,0,0,4.524887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.524887,0,4.524887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.524887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.524887,0,0,0,122.171946,22.624434,371.040724,99.547511,81.447964,27.149321,212.669683,90.497738,13.574661,18.099548,4.524887,0,0,0,9.049774,0,4.524887,0,49.773756,13.574661
40140.txt,maiores_notas,360,105.555556,0,83.333333,8.333333,11.111111,8.333333,8.333333,5.555556,0,0,0,0,13.888889,0,0,0,5.555556,0,2.777778,0,19.444444,0,5.555556,2.777778,8.333333,0,0,0,0,41.666667,222.222222,100,75,55.555556,13.888889,2.777778,5.555556,27.777778,22.222222,27.777778,22.222222,0,36.111111,5.555556,47.222222,16.666667,16.666667,11.111111,0,11.111111,0,8.333333,8.333333,55.555556,0,2.777778,44.444444,47.222222,44.444444,25,0,8.333333,0,0,13.888889,0,0,19.444444,19.444444,2.777778,0,5.555556,2.777778,0,0,0,11.111111,2.777778,2.777778,2.777778,0,55.555556,11.111111,0,0,2.777778,11.111111,0,0,0,8.333333,0,0,0,2.777778,0,0,11.111111,13.888889,11.111111,27.777778,0,11.111111,25,69.444444,11.111111,11.111111,0,0,0,13.888889,2.777778,5.555556,2.777778,0,5.555556,0,0,0,0,2.777778,0,0,0,0,0,0,2.777778,5.555556,100,27.777778,83.333333,0,22.222222,0,2.777778,8.333333,0,0,2.777778,0,2.777778,11.111111,19.444444,0,22.222222,0,5.555556,0,19.444444,19.444444,0,52.777778,11.111111,0,0,0,0,16.666667,0,0,0,0,0,11.111111,5.555556,0,5.555556,0,2.777778,5.555556,0,0,5.555556,0,0,2.777778,0,0,0,13.888889,2.777778,0,0,0,0,2.777778,38.888889,0,2.777778,0,0,0,0,0,0,0,2.777778,11.111111,0,0,0,0,0,0,8.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.555556,41.666667,294.444444,80.555556,116.666667,33.333333,208.333333,75,11.111111,19.444444,8.333333,0,0,19.444444,30.555556,16.666667,16.666667,0,63.888889,0
40173.txt,maiores_notas,408,90.686275,22.058824,26.960784,9.803922,39.215686,7.352941,12.254902,2.45098,0,2.45098,0,14.705882,36.764706,7.352941,14.705882,4.901961,19.607843,2.45098,2.45098,9.803922,19.607843,4.901961,4.901961,0,9.803922,14.705882,4.901961,7.352941,2.45098,14.705882,200.980392,73.529412,117.647059,53.921569,0,2.45098,4.901961,34.313725,0,22.058824,17.156863,4.901961,51.470588,0,2.45098,14.705882,12.254902,14.705882,2.45098,0,0,0,0,14.705882,0,4.901961,14.705882,166.666667,34.313725,24.509804,41.666667,9.803922,12.254902,4.901961,12.254902,2.45098,12.254902,7.352941,68.627451,7.352941,0,9.803922,4.901961,4.901961,2.45098,0,2.45098,2.45098,0,4.901961,0,68.627451,36.764706,7.352941,0,2.45098,4.901961,0,2.45098,2.45098,7.352941,0,0,0,4.901961,4.901961,0,2.45098,0,2.45098,51.470588,4.901961,17.156863,17.156863,115.196078,0,2.45098,0,12.254902,4.901961,0,9.803922,0,17.156863,0,4.901961,4.901961,0,0,0,17.156863,0,0,0,0,0,0,7.352941,4.901961,100.490196,14.705882,34.313725,2.45098,39.215686,2.45098,0,9.803922,0,0,2.45098,0,0,2.45098,7.352941,2.45098,14.705882,26.960784,2.45098,0,19.607843,7.352941,4.901961,53.921569,17.156863,4.901961,0,24.509804,0,2.45098,0,0,0,0,0,7.352941,4.901961,4.901961,4.901961,0,2.45098,4.901961,0,0,0,0,0,0,0,0,0,4.901961,2.45098,0,0,2.45098,2.45098,2.45098,4.901961,0,0,0,0,0,0,36.764706,0,0,29.411765,12.254902,0,0,0,0,0,0,2.45098,0,0,2.45098,0,4.901961,0,0,0,0,0,0,0,0,2.45098,0,0,0,0,0,0,0,0,0,0,0,0,0,139.705882,100.490196,218.137255,29.411765,200.980392,49.019608,149.509804,61.27451,2.45098,19.607843,4.901961,4.901961,2.45098,7.352941,53.921569,7.352941,7.352941,2.45098,90.686275,4.901961
40286.txt,maiores_notas,251,167.330677,3.984064,71.713147,0,15.936255,7.968127,3.984064,0,0,0,0,0,15.936255,0,3.984064,3.984064,7.968127,0,0,0,27.888446,0,0,0,7.968127,0,0,0,0,35.856574,183.266932,131.474104,91.633466,19.920319,7.968127,0,19.920319,59.760956,3.984064,59.760956,35.856574,3.984064,55.776892,19.920319,55.776892,7.968127,43.824701,23.904382,3.984064,7.968127,0,3.984064,15.936255,79.681275,3.984064,27.888446,63.74502,79.681275,27.888446,15.936255,15.936255,0,0,0,15.936255,11.952191,0,3.984064,31.87251,11.952191,3.984064,0,11.952191,3.984064,0,0,0,0,3.984064,0,0,47.808765,23.904382,7.968127,0,0,0,0,0,0,3.984064,0,0,0,7.968127,0,0,0,0,11.952191,15.936255,0,7.968127,7.968127,79.681275,0,0,0,7.968127,0,0,7.968127,7.968127,7.968127,0,3.984064,7.968127,0,0,0,7.968127,0,0,0,0,0,0,7.968127,3.984064,75.697211,7.968127,71.713147,0,35.856574,0,0,0,0,0,0,0,0,3.984064,15.936255,7.968127,39.840637,0,0,0,15.936255,11.952191,0,15.936255,7.968127,7.968127,0,3.984064,0,7.968127,0,0,0,0,0,11.952191,3.984064,0,7.968127,0,3.984064,0,0,0,3.984064,0,0,3.984064,0,0,0,7.968127,3.984064,0,0,0,0,0,3.984064,0,0,0,0,0,3.984064,15.936255,0,0,7.968127,7.968127,0,0,0,0,0,3.984064,7.968127,0,0,3.984064,0,0,0,0,0,0,3.984064,0,0,0,0,0,0,0,0,0,0,0,0,0,3.984064,0,0,0,171.314741,43.824701,290.836653,103.585657,115.537849,47.808765,155.378486,71.713147,0,15.936255,11.952191,3.984064,0,11.952191,23.904382,11.952191,3.984064,7.968127,15.936255,3.984064
40289.txt,maiores_notas,374,128.342246,13.368984,26.737968,5.347594,8.02139,24.064171,16.042781,0,0,0,0,10.695187,5.347594,0,0,0,5.347594,0,0,0,8.02139,0,2.673797,0,24.064171,10.695187,0,0,10.695187,2.673797,256.684492,69.518717,122.994652,26.737968,8.02139,0,10.695187,21.390374,2.673797,24.064171,13.368984,5.347594,82.887701,2.673797,32.085561,21.390374,21.390374,21.390374,2.673797,8.02139,0,5.347594,13.368984,40.106952,2.673797,13.368984,32.085561,139.037433,45.454545,18.716578,5.347594,5.347594,2.673797,10.695187,16.042781,8.02139,21.390374,2.673797,66.84492,21.390374,2.673797,10.695187,2.673797,0,8.02139,0,0,2.673797,0,2.673797,0,8.02139,48.128342,26.737968,0,0,0,24.064171,0,0,0,13.368984,0,0,13.368984,10.695187,2.673797,13.368984,0,8.02139,40.106952,0,24.064171,29.411765,106.951872,0,13.368984,0,10.695187,0,5.347594,10.695187,0,13.368984,0,5.347594,10.695187,0,0,0,10.695187,2.673797,0,0,0,0,0,8.02139,16.042781,98.930481,8.02139,29.411765,0,40.106952,0,8.02139,2.673797,0,0,8.02139,2.673797,10.695187,2.673797,8.02139,2.673797,18.716578,29.411765,0,0,8.02139,8.02139,0,40.106952,21.390374,10.695187,0,13.368984,0,2.673797,0,0,0,0,0,8.02139,0,0,8.02139,0,2.673797,2.673797,0,0,0,0,0,0,0,0,0,5.347594,0,0,0,2.673797,2.673797,5.347594,2.673797,0,0,0,0,0,0,16.042781,0,0,5.347594,0,0,0,0,0,0,0,5.347594,0,0,2.673797,0,0,0,0,0,2.673797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.449198,26.737968,259.358289,74.86631,184.491979,53.475936,136.363636,74.86631,13.368984,8.02139,5.347594,2.673797,0,8.02139,40.106952,5.347594,5.347594,10.695187,93.582888,13.368984
40297.txt,maiores_notas,186,91.397849,5.376344,91.397849,0,5.376344,10.752688,10.752688,0,0,0,0,5.376344,21.505376,0,10.752688,5.376344,5.376344,0,26.88172,0,10.752688,0,0,0,5.376344,5.376344,0,0,5.376344,64.516129,215.053763,112.903226,96.774194,32.258065,0,0,5.376344,32.258065,0,21.505376,69.892473,5.376344,53.763441,16.129032,107.526882,5.376344,16.129032,32.258065,21.505376,5.376344,0,5.376344,32.258065,80.645161,5.376344,16.129032,64.516129,96.774194,37.634409,10.752688,10.752688,5.376344,10.752688,0,5.376344,0,0,5.376344,48.387097,5.376344,0,5.376344,10.752688,0,0,0,5.376344,0,0,5.376344,0,75.268817,0,0,0,0,0,0,0,0,0,0,0,0,10.752688,0,0,48.387097,0,0,10.752688,0,21.505376,37.634409,75.268817,26.88172,21.505376,0,5.376344,0,5.376344,5.376344,5.376344,0,0,0,5.376344,0,0,0,0,0,0,0,0,0,0,5.376344,10.752688,102.150538,10.752688,91.397849,0,21.505376,0,21.505376,0,0,10.752688,0,0,0,10.752688,5.376344,0,21.505376,5.376344,0,0,10.752688,5.376344,5.376344,10.752688,10.752688,0,0,0,0,0,0,0,0,0,0,10.752688,0,0,16.129032,0,5.376344,0,0,0,0,0,0,0,0,0,0,5.376344,0,0,0,0,0,0,5.376344,0,0,0,0,0,0,5.376344,0,0,10.752688,10.752688,0,0,0,0,0,0,0,0,0,10.752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.774194,64.516129,279.569892,123.655914,134.408602,21.505376,204.301075,69.892473,48.387097,10.752688,10.752688,0,0,5.376344,10.752688,5.376344,5.376344,5.376344,69.892473,0
40429.txt,maiores_notas,208,91.346154,9.615385,43.269231,9.615385,14.423077,4.807692,4.807692,0,0,0,0,9.615385,24.038462,9.615385,0,9.615385,24.038462,0,4.807692,14.423077,19.230769,0,9.615385,0,14.423077,9.615385,0,0,9.615385,0,250,129.807692,76.923077,28.846154,19.230769,9.615385,14.423077,48.076923,4.807692,38.461538,9.615385,0,72.115385,0,43.269231,24.038462,28.846154,19.230769,9.615385,0,0,0,4.807692,57.692308,0,24.038462,38.461538,125,48.076923,38.461538,0,14.423077,4.807692,0,4.807692,0,9.615385,4.807692,43.269231,4.807692,0,9.615385,0,0,4.807692,4.807692,4.807692,0,0,0,0,72.115385,14.423077,0,0,14.423077,0,4.807692,0,0,0,4.807692,9.615385,0,9.615385,0,0,14.423077,0,0,28.846154,0,9.615385,24.038462,105.769231,4.807692,9.615385,0,4.807692,0,9.615385,4.807692,0,19.230769,0,0,0,0,0,0,19.230769,0,0,0,0,0,0,4.807692,0,115.384615,0,48.076923,4.807692,33.653846,9.615385,4.807692,0,4.807692,0,4.807692,0,0,9.615385,14.423077,0,14.423077,33.653846,4.807692,0,19.230769,14.423077,0,24.038462,4.807692,0,0,0,0,24.038462,0,0,0,0,0,19.230769,0,0,9.615385,0,0,9.615385,0,0,0,0,0,0,0,0,0,9.615385,4.807692,0,0,4.807692,0,0,4.807692,0,0,0,0,0,0,14.423077,0,0,24.038462,0,0,0,0,0,0,0,4.807692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.961538,86.538462,250,86.538462,173.076923,33.653846,163.461538,72.115385,14.423077,19.230769,4.807692,0,0,14.423077,28.846154,14.423077,4.807692,0,62.5,0
40449.txt,maiores_notas,343,102.040816,11.661808,52.478134,17.492711,17.492711,5.830904,5.830904,5.830904,0,0,0,0,20.408163,0,5.830904,0,17.492711,0,0,11.661808,20.408163,0,5.830904,8.746356,11.661808,5.830904,0,0,5.830904,5.830904,177.842566,87.463557,78.717201,14.577259,11.661808,5.830904,5.830904,40.816327,2.915452,40.816327,11.661808,0,61.22449,8.746356,52.478134,17.492711,26.239067,49.562682,0,8.746356,0,2.915452,23.323615,52.478134,0,14.577259,34.985423,93.294461,43.731778,26.239067,2.915452,17.492711,20.408163,0,17.492711,2.915452,5.830904,5.830904,34.985423,11.661808,0,17.492711,0,0,0,0,0,2.915452,2.915452,0,0,81.632653,5.830904,0,0,2.915452,0,0,0,0,2.915452,0,0,5.830904,2.915452,5.830904,0,14.577259,5.830904,11.661808,40.816327,0,2.915452,23.323615,90.379009,0,14.577259,0,11.661808,0,14.577259,14.577259,2.915452,5.830904,2.915452,5.830904,8.746356,2.915452,0,0,5.830904,0,2.915452,0,0,0,0,5.830904,0,90.379009,11.661808,61.22449,0,29.154519,5.830904,5.830904,0,2.915452,0,2.915452,0,0,2.915452,0,2.915452,26.239067,14.577259,14.577259,0,23.323615,0,0,40.816327,0,5.830904,0,0,0,11.661808,0,0,0,0,0,5.830904,0,0,8.746356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.746356,0,2.915452,0,0,0,5.830904,23.323615,0,0,14.577259,11.661808,0,0,0,0,2.915452,0,2.915452,2.915452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.702624,61.22449,253.644315,96.209913,139.941691,55.393586,163.265306,67.055394,20.408163,23.323615,8.746356,0,0,0,40.816327,0,5.830904,17.492711,67.055394,0
