filename	subcorpus	v001	v002	v003	v004	v005	v006	v007_1	v007_2	v007_3	v007_4	v008	v009	v010	v011	v012	v013	v014	v015	v016	v017	v018	v019	v020	v021	v022	v023	v024	v025	v026	v027	v028	v029	v030	v031	v032	v033	v034	v035	v036	v037	v038	v039	v040	v041	v042	v043	v044	v045	v046	v047	v048	v049	v050	v051	v052	v053	v054	v055	v056	v057	v058	v059	v060	v061	v062	v063	v064	v065	v066	v067	v068	v069	v070	v071	v072	v073	v074	v075	v076	v077	v078	v079	v080	v081	v082	v083	v084	v085	v086	v087	v088	v089	v090	v091	v092	v093	v094	v095	v096	v097	v098	v099	v100	v101	v102	v103	v104	v105	v106	v107	v108	v109	v110	v111	v112	v113	v114	v115	v116	v117	v118	v119	v120	v121	v122	v123	v124	v125	v126	v127	v128	v129	v130	v131	v132	v133	v134	v135	v136	v137	v138	v139	v140	v141	v142	v143	v144	v145	v146	v147	v148	v149	v150	v151	v152	v153	v154	v155	v156	v157	v158	v159	v160	v161	v162	v163	v164	v165	v166	v167	v168	v169	v170	v171	v172	v173	v174	v175	v176	v177	v178	v179	v180	v181	v182	v183	v184	v185	v186	v187	v188	v189	v190	v191	v192	v193	v194	v195	v196	v197	v198	v199	v200	v201	v202	v203	v204	v205	v206	v207	v208	v209	v210	v211	v212	v213	v214	v215	v216	v217	v218	v219	v220	v221	v222	v223	v224	v225	v226	v227	v228	v229	v230	v900	v901	v902	v903	v904	v905	v906	v907	v908	v909	v910	v911	v912	v913	v914	v915	v916	v917	v918	v919
35647.txt	maiores_notas	94.155844	25.974026	51.948052	3.246753	12.987013	38.961039	0	0	0	0	0	9.74026	6.493506	6.493506	0	6.493506	25.974026	0	0	9.74026	12.987013	0	9.74026	3.246753	32.467532	12.987013	6.493506	0	3.246753	48.701299	224.025974	77.922078	142.857143	35.714286	6.493506	3.246753	0	32.467532	9.74026	29.220779	19.480519	6.493506	48.701299	0	25.974026	22.727273	9.74026	16.233766	0	3.246753	0	0	9.74026	19.480519	6.493506	3.246753	19.480519	152.597403	19.480519	25.974026	19.480519	0	12.987013	16.233766	16.233766	0	6.493506	6.493506	45.454545	9.74026	6.493506	0	3.246753	6.493506	0	6.493506	0	0	0	3.246753	6.493506	6.493506	38.961039	51.948052	0	0	0	0	0	0	0	6.493506	0	0	0	3.246753	0	0	0	9.74026	38.961039	0	25.974026	19.480519	97.402597	0	0	0	6.493506	0	6.493506	6.493506	3.246753	9.74026	0	9.74026	6.493506	3.246753	0	0	9.74026	0	0	0	0	0	0	6.493506	0	81.168831	25.974026	55.194805	0	61.688312	0	0	6.493506	3.246753	0	3.246753	0	0	6.493506	3.246753	0	32.467532	25.974026	0	0	12.987013	3.246753	0	38.961039	25.974026	9.74026	0	29.220779	3.246753	6.493506	0	0	0	0	0	6.493506	0	0	6.493506	0	3.246753	0	0	0	0	0	0	0	0	0	0	0	3.246753	0	0	0	0	0	3.246753	0	0	0	0	0	6.493506	12.987013	3.246753	0	3.246753	19.480519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.077922	61.688312	272.727273	51.948052	172.077922	35.714286	162.337662	84.415584	0	12.987013	0	0	0	3.246753	38.961039	3.246753	9.74026	9.74026	84.415584	29.220779
35733.txt	maiores_notas	79.710145	14.492754	105.072464	21.73913	7.246377	14.492754	10.869565	3.623188	0	0	0	0	10.869565	0	0	0	7.246377	0	0	0	21.73913	0	3.623188	0	14.492754	0	0	0	0	50.724638	307.971014	148.550725	72.463768	39.855072	3.623188	7.246377	0	65.217391	21.73913	57.971014	28.985507	21.73913	39.855072	21.73913	36.231884	14.492754	39.855072	32.608696	3.623188	3.623188	0	3.623188	18.115942	50.724638	0	10.869565	50.724638	76.086957	7.246377	10.869565	3.623188	7.246377	10.869565	0	36.231884	3.623188	0	3.623188	57.971014	0	0	3.623188	3.623188	0	0	0	3.623188	0	0	0	0	43.478261	10.869565	7.246377	0	3.623188	0	0	0	0	3.623188	3.623188	0	0	0	0	0	14.492754	3.623188	3.623188	14.492754	0	10.869565	21.73913	65.217391	7.246377	14.492754	0	10.869565	0	3.623188	0	3.623188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.869565	112.318841	14.492754	105.072464	0	18.115942	0	0	0	0	0	0	0	0	7.246377	7.246377	3.623188	18.115942	0	3.623188	0	21.73913	7.246377	0	10.869565	10.869565	3.623188	0	3.623188	0	7.246377	0	0	0	0	0	18.115942	3.623188	0	10.869565	0	3.623188	3.623188	0	0	0	0	0	0	0	0	0	7.246377	0	0	0	0	0	0	3.623188	0	3.623188	0	0	0	0	3.623188	0	0	3.623188	7.246377	0	0	0	0	0	0	14.492754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.202899	28.985507	358.695652	86.956522	119.565217	28.985507	224.637681	39.855072	25.362319	21.73913	14.492754	0	0	7.246377	14.492754	10.869565	3.623188	0	47.101449	3.623188
35734.txt	maiores_notas	51.801802	15.765766	29.279279	6.756757	15.765766	9.009009	29.279279	0	0	0	0	24.774775	6.756757	6.756757	4.504505	0	2.252252	0	15.765766	20.27027	18.018018	6.756757	11.261261	4.504505	29.279279	36.036036	15.765766	4.504505	9.009009	27.027027	191.441441	38.288288	72.072072	47.297297	4.504505	2.252252	2.252252	18.018018	4.504505	11.261261	31.531532	2.252252	31.531532	0	40.540541	24.774775	2.252252	20.27027	11.261261	2.252252	2.252252	0	15.765766	27.027027	6.756757	0	2.252252	159.90991	47.297297	31.531532	22.522523	9.009009	22.522523	22.522523	18.018018	0	18.018018	15.765766	24.774775	2.252252	6.756757	15.765766	9.009009	6.756757	4.504505	0	6.756757	0	4.504505	4.504505	0	58.558559	47.297297	27.027027	2.252252	4.504505	4.504505	4.504505	2.252252	0	0	0	2.252252	4.504505	4.504505	2.252252	0	4.504505	0	0	54.054054	2.252252	2.252252	24.774775	141.891892	0	11.261261	0	13.513514	9.009009	9.009009	11.261261	0	6.756757	0	9.009009	9.009009	0	0	0	6.756757	0	0	0	0	0	0	6.756757	4.504505	110.36036	6.756757	29.279279	4.504505	51.801802	0	4.504505	2.252252	0	0	11.261261	0	0	2.252252	2.252252	4.504505	29.279279	27.027027	0	0	18.018018	2.252252	4.504505	56.306306	2.252252	2.252252	0	63.063063	0	2.252252	0	0	2.252252	2.252252	0	6.756757	6.756757	4.504505	4.504505	0	0	2.252252	0	0	0	0	0	0	0	0	0	2.252252	0	0	0	4.504505	0	6.756757	13.513514	0	0	0	0	0	2.252252	24.774775	0	0	2.252252	4.504505	0	0	0	0	0	0	4.504505	0	0	0	2.252252	4.504505	2.252252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.252252	0	67.567568	94.594595	218.468468	67.567568	207.207207	51.801802	146.396396	78.828829	11.261261	18.018018	6.756757	6.756757	0	2.252252	81.081081	2.252252	15.765766	9.009009	83.333333	69.81982
35750.txt	maiores_notas	85.106383	0	68.085106	12.765957	12.765957	25.531915	4.255319	0	0	0	0	0	29.787234	4.255319	4.255319	4.255319	12.765957	0	4.255319	4.255319	17.021277	0	8.510638	4.255319	29.787234	0	0	0	0	17.021277	263.829787	144.680851	89.361702	29.787234	12.765957	4.255319	12.765957	25.531915	0	25.531915	21.276596	12.765957	46.808511	4.255319	51.06383	4.255319	25.531915	17.021277	17.021277	8.510638	0	8.510638	29.787234	46.808511	4.255319	12.765957	51.06383	97.87234	21.276596	12.765957	0	0	4.255319	0	4.255319	0	4.255319	4.255319	42.553191	4.255319	0	4.255319	0	0	0	0	0	4.255319	0	0	0	59.574468	17.021277	0	0	4.255319	0	0	0	0	0	0	0	0	0	4.255319	0	8.510638	8.510638	8.510638	38.297872	0	0	12.765957	80.851064	4.255319	4.255319	0	4.255319	0	21.276596	8.510638	0	12.765957	0	21.276596	8.510638	0	4.255319	0	12.765957	0	0	4.255319	0	0	4.255319	4.255319	17.021277	97.87234	12.765957	68.085106	0	55.319149	0	12.765957	4.255319	0	0	0	0	0	0	8.510638	8.510638	34.042553	21.276596	4.255319	0	17.021277	8.510638	0	38.297872	0	0	0	4.255319	0	21.276596	0	0	0	0	0	8.510638	4.255319	4.255319	4.255319	0	0	0	0	0	0	0	0	0	4.255319	0	0	8.510638	0	0	0	0	0	0	4.255319	0	0	0	0	0	4.255319	21.276596	0	0	12.765957	12.765957	0	0	0	0	0	0	8.510638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.191489	51.06383	280.851064	76.595745	119.148936	55.319149	178.723404	89.361702	17.021277	17.021277	8.510638	0	0	8.510638	38.297872	8.510638	4.255319	0	51.06383	0
35763.txt	maiores_notas	96.153846	19.230769	60.096154	4.807692	7.211538	9.615385	7.211538	2.403846	0	0	0	0	0	4.807692	0	0	2.403846	0	9.615385	7.211538	31.25	0	12.019231	4.807692	16.826923	0	0	0	0	16.826923	235.576923	117.788462	96.153846	14.423077	2.403846	9.615385	2.403846	43.269231	0	36.057692	16.826923	0	28.846154	2.403846	33.653846	7.211538	43.269231	31.25	0	4.807692	0	2.403846	16.826923	52.884615	2.403846	12.019231	50.480769	93.75	31.25	24.038462	2.403846	0	4.807692	0	0	9.615385	7.211538	12.019231	26.442308	14.423077	4.807692	0	0	0	0	2.403846	2.403846	4.807692	0	4.807692	2.403846	55.288462	26.442308	2.403846	0	0	0	2.403846	0	0	0	0	0	0	4.807692	2.403846	0	12.019231	4.807692	7.211538	28.846154	0	7.211538	7.211538	86.538462	0	12.019231	0	14.423077	0	9.615385	9.615385	4.807692	7.211538	0	16.826923	2.403846	0	0	0	7.211538	0	0	0	0	0	0	7.211538	4.807692	112.980769	16.826923	60.096154	7.211538	45.673077	0	4.807692	7.211538	0	0	0	0	0	14.423077	0	2.403846	31.25	14.423077	0	0	31.25	0	0	28.846154	4.807692	0	0	0	0	14.423077	0	0	0	0	0	24.038462	0	7.211538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.615385	2.403846	0	0	0	0	2.403846	7.211538	0	0	0	14.423077	0	0	0	0	0	0	9.615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.403846	7.211538	0	0	175.480769	62.5	252.403846	81.730769	129.807692	64.903846	189.903846	74.519231	16.826923	31.25	9.615385	0	0	0	28.846154	0	12.019231	0	43.269231	9.615385
35789.txt	maiores_notas	85.820896	18.656716	55.970149	37.313433	0	14.925373	7.462687	0	0	0	0	3.731343	7.462687	0	0	0	3.731343	0	7.462687	0	29.850746	0	3.731343	0	11.19403	7.462687	0	0	7.462687	22.38806	279.850746	134.328358	97.014925	41.044776	3.731343	0	18.656716	22.38806	3.731343	29.850746	14.925373	14.925373	85.820896	0	29.850746	14.925373	52.238806	14.925373	3.731343	3.731343	0	0	3.731343	78.358209	0	29.850746	59.701493	108.208955	48.507463	26.119403	11.19403	7.462687	3.731343	0	18.656716	3.731343	0	18.656716	37.313433	11.19403	3.731343	14.925373	3.731343	0	7.462687	0	11.19403	3.731343	11.19403	7.462687	0	74.626866	22.38806	3.731343	0	0	0	3.731343	0	0	11.19403	0	0	0	0	0	0	18.656716	3.731343	3.731343	33.58209	3.731343	0	22.38806	104.477612	0	18.656716	0	0	7.462687	3.731343	0	11.19403	11.19403	0	3.731343	0	0	0	0	11.19403	0	0	0	0	3.731343	0	0	3.731343	52.238806	14.925373	67.164179	3.731343	18.656716	0	7.462687	14.925373	0	3.731343	0	0	0	0	7.462687	3.731343	11.19403	3.731343	7.462687	0	29.850746	7.462687	0	18.656716	0	0	0	3.731343	0	3.731343	0	0	0	3.731343	0	26.119403	0	0	3.731343	0	3.731343	3.731343	0	0	0	0	0	0	0	0	0	7.462687	0	0	0	0	0	0	14.925373	0	0	0	7.462687	0	0	11.19403	0	0	3.731343	3.731343	0	0	0	0	0	0	3.731343	7.462687	0	0	0	0	0	0	0	0	0	0	0	0	3.731343	0	0	0	0	0	0	0	0	0	0	3.731343	0	0	160.447761	48.507463	302.238806	97.014925	171.641791	33.58209	134.328358	55.970149	22.38806	29.850746	11.19403	0	3.731343	7.462687	33.58209	22.38806	26.119403	3.731343	55.970149	7.462687
35819.txt	maiores_notas	97.222222	13.888889	122.222222	19.444444	5.555556	5.555556	5.555556	0	0	0	0	0	2.777778	2.777778	0	0	2.777778	2.777778	5.555556	0	11.111111	2.777778	11.111111	0	5.555556	0	0	0	0	19.444444	300	188.888889	75	33.333333	25	2.777778	16.666667	66.666667	8.333333	61.111111	33.333333	33.333333	50	11.111111	130.555556	11.111111	88.888889	25	13.888889	11.111111	0	5.555556	16.666667	113.888889	2.777778	58.333333	105.555556	52.777778	25	13.888889	2.777778	8.333333	0	0	11.111111	0	0	0	16.666667	11.111111	2.777778	0	2.777778	0	0	0	0	0	0	0	0	27.777778	16.666667	2.777778	0	5.555556	0	0	0	0	0	0	0	5.555556	0	0	0	16.666667	0	0	5.555556	0	2.777778	16.666667	52.777778	0	16.666667	0	0	0	5.555556	5.555556	5.555556	0	0	0	5.555556	0	0	0	0	0	0	0	0	0	0	5.555556	2.777778	91.666667	66.666667	136.111111	0	36.111111	0	5.555556	5.555556	0	0	0	0	0	19.444444	0	5.555556	33.333333	2.777778	0	0	8.333333	0	2.777778	5.555556	2.777778	5.555556	0	5.555556	0	2.777778	0	0	0	0	0	8.333333	0	0	5.555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.555556	0	0	0	2.777778	0	0	0	0	0	0	5.555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.555556	61.111111	319.444444	138.888889	77.777778	16.666667	244.444444	72.222222	16.666667	8.333333	5.555556	0	0	0	5.555556	0	0	5.555556	22.222222	5.555556
35865.txt	maiores_notas	115.384615	6.410256	86.538462	22.435897	0	6.410256	0	0	0	0	0	0	6.410256	3.205128	0	0	6.410256	0	12.820513	3.205128	22.435897	0	16.025641	6.410256	6.410256	3.205128	0	0	3.205128	35.25641	294.871795	137.820513	99.358974	32.051282	9.615385	6.410256	3.205128	57.692308	0	64.102564	54.487179	9.615385	51.282051	3.205128	48.076923	6.410256	16.025641	28.846154	0	6.410256	0	9.615385	9.615385	35.25641	0	3.205128	25.641026	105.769231	25.641026	19.230769	12.820513	3.205128	6.410256	6.410256	32.051282	3.205128	0	6.410256	57.692308	9.615385	3.205128	3.205128	9.615385	0	0	0	3.205128	3.205128	0	3.205128	0	51.282051	22.435897	6.410256	0	0	0	0	0	0	3.205128	0	0	3.205128	3.205128	0	0	19.230769	0	0	22.435897	0	16.025641	35.25641	80.128205	0	19.230769	0	3.205128	0	12.820513	3.205128	0	6.410256	0	6.410256	3.205128	0	0	0	6.410256	0	0	0	0	0	6.410256	3.205128	9.615385	89.74359	16.025641	86.538462	0	25.641026	3.205128	3.205128	19.230769	0	0	0	0	0	3.205128	0	12.820513	22.435897	0	3.205128	0	22.435897	0	0	22.435897	16.025641	6.410256	0	0	0	3.205128	0	0	0	0	0	22.435897	0	0	9.615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.410256	0	3.205128	0	0	0	0	12.820513	0	0	6.410256	0	0	0	0	0	0	6.410256	12.820513	0	0	0	0	0	0	0	0	0	6.410256	0	0	0	0	0	0	0	0	0	0	0	0	0	6.410256	0	0	0	208.333333	54.487179	336.538462	54.487179	153.846154	28.846154	192.307692	67.307692	28.846154	22.435897	19.230769	6.410256	0	0	25.641026	0	6.410256	3.205128	73.717949	6.410256
35867.txt	maiores_notas	76.086957	14.492754	50.724638	10.869565	3.623188	21.73913	21.73913	0	0	0	0	0	3.623188	0	0	0	3.623188	0	3.623188	0	32.608696	0	10.869565	0	18.115942	0	0	0	0	32.608696	253.623188	43.478261	195.652174	32.608696	7.246377	18.115942	3.623188	21.73913	14.492754	10.869565	47.101449	3.623188	54.347826	0	25.362319	3.623188	18.115942	18.115942	3.623188	7.246377	0	3.623188	10.869565	32.608696	0	10.869565	25.362319	105.072464	54.347826	28.985507	0	7.246377	0	3.623188	10.869565	0	7.246377	0	43.478261	10.869565	0	7.246377	0	0	0	0	0	0	0	0	0	94.202899	14.492754	0	0	0	0	0	0	0	3.623188	0	0	0	0	0	0	25.362319	0	0	3.623188	0	14.492754	28.985507	90.57971	18.115942	36.231884	0	10.869565	0	7.246377	25.362319	3.623188	7.246377	0	10.869565	25.362319	0	3.623188	0	3.623188	3.623188	0	3.623188	0	0	7.246377	25.362319	0	108.695652	7.246377	50.724638	0	57.971014	0	10.869565	0	0	0	0	0	0	10.869565	3.623188	0	28.985507	25.362319	0	0	32.608696	3.623188	0	3.623188	10.869565	0	0	14.492754	0	0	0	0	0	0	0	28.985507	3.623188	3.623188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.623188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.623188	0	0	0	90.57971	65.217391	300.724638	50.724638	159.42029	61.594203	166.666667	79.710145	54.347826	32.608696	0	0	0	3.623188	3.623188	0	0	32.608696	47.101449	18.115942
35892.txt	maiores_notas	90.909091	3.030303	130.30303	12.121212	6.060606	9.090909	18.181818	0	0	0	0	0	15.151515	3.030303	3.030303	0	6.060606	0	3.030303	3.030303	21.212121	0	0	12.121212	12.121212	3.030303	0	0	3.030303	45.454545	200	115.151515	69.69697	27.272727	15.151515	9.090909	6.060606	60.606061	12.121212	51.515152	39.393939	12.121212	60.606061	9.090909	36.363636	9.090909	30.30303	21.212121	3.030303	6.060606	0	0	6.060606	60.606061	0	6.060606	36.363636	87.878788	45.454545	36.363636	6.060606	3.030303	3.030303	3.030303	3.030303	6.060606	0	0	39.393939	21.212121	6.060606	6.060606	3.030303	0	0	0	0	0	0	0	0	51.515152	6.060606	3.030303	0	0	0	0	0	0	6.060606	0	0	15.151515	6.060606	0	0	24.242424	6.060606	3.030303	24.242424	0	9.090909	39.393939	60.606061	12.121212	15.151515	0	15.151515	0	9.090909	6.060606	6.060606	0	0	3.030303	6.060606	0	0	0	0	0	0	0	0	0	0	6.060606	18.181818	84.848485	30.30303	130.30303	0	27.272727	6.060606	0	0	0	6.060606	0	0	0	3.030303	0	9.090909	27.272727	0	0	0	21.212121	0	0	24.242424	9.090909	0	0	0	0	12.121212	0	0	0	0	0	15.151515	0	6.060606	18.181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.151515	12.121212	0	0	0	15.151515	0	0	0	0	0	0	9.090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.939394	42.424242	318.181818	75.757576	136.363636	45.454545	218.181818	51.515152	33.333333	21.212121	9.090909	0	0	0	24.242424	0	0	6.060606	27.272727	0
35928.txt	maiores_notas	80.41958	13.986014	59.440559	3.496503	10.48951	6.993007	3.496503	0	0	0	0	0	6.993007	0	0	3.496503	6.993007	0	3.496503	13.986014	27.972028	0	3.496503	6.993007	20.979021	3.496503	3.496503	0	0	13.986014	276.223776	146.853147	118.881119	27.972028	6.993007	6.993007	24.475524	27.972028	0	34.965035	48.951049	10.48951	41.958042	0	31.468531	17.482517	45.454545	13.986014	6.993007	6.993007	0	0	3.496503	52.447552	0	20.979021	59.440559	132.867133	17.482517	17.482517	6.993007	0	0	3.496503	27.972028	10.48951	0	10.48951	48.951049	17.482517	0	0	0	3.496503	3.496503	0	0	10.48951	0	0	0	45.454545	31.468531	0	0	6.993007	0	0	0	0	13.986014	0	0	0	0	0	0	0	0	6.993007	31.468531	10.48951	6.993007	24.475524	83.916084	0	0	0	0	0	3.496503	10.48951	0	17.482517	0	0	0	0	0	0	13.986014	3.496503	0	0	0	10.48951	0	0	0	94.405594	24.475524	59.440559	6.993007	48.951049	6.993007	0	0	0	0	6.993007	0	13.986014	3.496503	10.48951	3.496503	38.461538	17.482517	0	0	31.468531	10.48951	0	27.972028	6.993007	6.993007	0	10.48951	0	0	0	0	0	0	0	20.979021	3.496503	6.993007	13.986014	0	3.496503	0	0	0	0	0	0	6.993007	0	0	0	10.48951	0	0	0	0	0	0	13.986014	0	3.496503	0	0	0	3.496503	6.993007	0	0	6.993007	0	0	0	0	0	0	0	3.496503	0	0	0	0	0	0	0	0	0	0	0	0	0	6.993007	0	0	0	0	0	0	0	0	0	0	0	0	0	153.846154	55.944056	293.706294	80.41958	150.34965	31.468531	178.321678	83.916084	0	31.468531	3.496503	0	6.993007	10.48951	31.468531	10.48951	10.48951	10.48951	41.958042	10.48951
35934.txt	maiores_notas	93.632959	7.490637	59.925094	22.47191	3.745318	14.981273	3.745318	0	0	0	3.745318	0	3.745318	0	0	0	3.745318	0	3.745318	7.490637	11.235955	0	11.235955	0	18.726592	3.745318	0	0	3.745318	14.981273	284.644195	164.794007	86.142322	14.981273	11.235955	3.745318	3.745318	41.198502	0	48.689139	22.47191	7.490637	67.41573	3.745318	44.94382	11.235955	29.962547	29.962547	18.726592	3.745318	0	0	22.47191	52.434457	0	26.217228	56.179775	112.359551	41.198502	18.726592	18.726592	3.745318	0	0	11.235955	3.745318	7.490637	7.490637	41.198502	3.745318	0	3.745318	18.726592	0	0	0	7.490637	0	3.745318	7.490637	0	44.94382	7.490637	22.47191	0	7.490637	0	0	0	0	11.235955	3.745318	3.745318	0	7.490637	0	0	14.981273	0	3.745318	11.235955	0	18.726592	29.962547	82.397004	0	14.981273	0	7.490637	0	3.745318	7.490637	0	0	0	0	3.745318	0	0	0	0	0	0	0	0	0	0	3.745318	11.235955	93.632959	22.47191	59.925094	0	26.217228	0	7.490637	3.745318	7.490637	0	0	0	0	14.981273	18.726592	3.745318	22.47191	3.745318	0	0	11.235955	18.726592	3.745318	7.490637	14.981273	0	0	0	0	3.745318	0	0	0	0	0	11.235955	0	0	14.981273	0	7.490637	3.745318	0	0	7.490637	0	0	0	0	0	0	14.981273	7.490637	0	0	0	0	0	3.745318	0	0	0	0	0	0	3.745318	0	0	3.745318	0	0	0	0	0	0	0	11.235955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.123596	29.962547	299.625468	86.142322	161.048689	29.962547	176.029963	63.670412	14.981273	11.235955	11.235955	0	0	22.47191	11.235955	22.47191	11.235955	3.745318	59.925094	0
35994.txt	maiores_notas	104.247104	11.583012	111.969112	23.166023	3.861004	11.583012	11.583012	0	0	0	0	0	15.444015	0	0	0	0	0	15.444015	0	11.583012	0	15.444015	0	11.583012	3.861004	0	0	3.861004	27.027027	305.019305	135.135135	131.274131	38.610039	0	0	3.861004	88.803089	11.583012	100.3861	61.776062	3.861004	46.332046	11.583012	38.610039	11.583012	34.749035	30.888031	0	3.861004	0	0	7.722008	57.915058	0	11.583012	34.749035	88.803089	27.027027	15.444015	0	3.861004	0	3.861004	27.027027	3.861004	3.861004	7.722008	54.054054	7.722008	0	3.861004	3.861004	3.861004	3.861004	0	3.861004	3.861004	0	3.861004	0	38.610039	15.444015	3.861004	0	0	0	0	0	0	27.027027	0	0	0	7.722008	0	0	15.444015	15.444015	3.861004	15.444015	0	11.583012	15.444015	73.359073	7.722008	7.722008	0	7.722008	0	7.722008	7.722008	0	0	0	3.861004	3.861004	0	0	0	0	0	0	0	0	0	0	3.861004	11.583012	65.637066	15.444015	131.274131	0	27.027027	0	3.861004	0	0	0	0	0	0	3.861004	15.444015	3.861004	19.305019	7.722008	3.861004	0	11.583012	15.444015	0	15.444015	11.583012	3.861004	0	0	0	15.444015	0	0	0	0	0	11.583012	0	0	3.861004	0	0	3.861004	3.861004	0	3.861004	0	0	0	0	0	0	3.861004	11.583012	0	0	0	0	0	11.583012	0	0	0	0	0	0	7.722008	0	0	7.722008	7.722008	0	0	0	0	0	0	7.722008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.861004	0	0	0	115.830116	42.471042	332.046332	73.359073	123.552124	30.888031	212.355212	54.054054	30.888031	11.583012	7.722008	0	0	15.444015	15.444015	15.444015	7.722008	7.722008	42.471042	0
36006.txt	maiores_notas	124.378109	12.437811	57.21393	17.412935	2.487562	7.462687	9.950249	0	0	0	0	4.975124	17.412935	2.487562	2.487562	0	7.462687	0	14.925373	4.975124	14.925373	0	7.462687	2.487562	9.950249	9.950249	0	0	9.950249	4.975124	268.656716	144.278607	94.527363	32.338308	4.975124	9.950249	2.487562	57.21393	2.487562	49.751244	19.900498	7.462687	54.726368	0	47.263682	34.825871	24.875622	39.800995	9.950249	4.975124	0	7.462687	12.437811	59.701493	0	17.412935	59.701493	74.626866	44.776119	32.338308	2.487562	7.462687	0	0	22.38806	7.462687	2.487562	2.487562	27.363184	4.975124	0	0	0	0	4.975124	0	2.487562	0	0	2.487562	0	74.626866	7.462687	2.487562	0	7.462687	0	0	0	0	4.975124	0	0	2.487562	0	0	0	4.975124	9.950249	9.950249	12.437811	0	9.950249	19.900498	92.039801	0	4.975124	0	9.950249	0	7.462687	7.462687	4.975124	2.487562	0	12.437811	9.950249	0	0	0	2.487562	0	0	0	0	0	4.975124	7.462687	4.975124	67.164179	17.412935	57.21393	2.487562	39.800995	4.975124	9.950249	12.437811	2.487562	2.487562	4.975124	2.487562	0	2.487562	12.437811	2.487562	37.313433	4.975124	0	0	14.925373	9.950249	0	12.437811	9.950249	2.487562	0	0	0	14.925373	0	0	0	0	0	9.950249	2.487562	2.487562	4.975124	0	0	7.462687	0	0	2.487562	0	0	0	0	0	0	7.462687	2.487562	0	0	2.487562	0	0	2.487562	0	0	0	0	0	0	4.975124	0	0	4.975124	12.437811	0	0	0	0	0	2.487562	9.950249	0	0	0	0	0	0	0	0	0	2.487562	0	0	0	0	0	0	0	0	0	0	0	0	0	4.975124	2.487562	0	0	194.029851	44.776119	273.631841	106.965174	121.890547	47.263682	141.791045	87.064677	14.925373	14.925373	12.437811	2.487562	0	9.950249	12.437811	9.950249	2.487562	14.925373	42.288557	4.975124
