filename	subcorpus	v001	v002	v003	v004	v005	v006	v007_1	v007_2	v007_3	v007_4	v008	v009	v010	v011	v012	v013	v014	v015	v016	v017	v018	v019	v020	v021	v022	v023	v024	v025	v026	v027	v028	v029	v030	v031	v032	v033	v034	v035	v036	v037	v038	v039	v040	v041	v042	v043	v044	v045	v046	v047	v048	v049	v050	v051	v052	v053	v054	v055	v056	v057	v058	v059	v060	v061	v062	v063	v064	v065	v066	v067	v068	v069	v070	v071	v072	v073	v074	v075	v076	v077	v078	v079	v080	v081	v082	v083	v084	v085	v086	v087	v088	v089	v090	v091	v092	v093	v094	v095	v096	v097	v098	v099	v100	v101	v102	v103	v104	v105	v106	v107	v108	v109	v110	v111	v112	v113	v114	v115	v116	v117	v118	v119	v120	v121	v122	v123	v124	v125	v126	v127	v128	v129	v130	v131	v132	v133	v134	v135	v136	v137	v138	v139	v140	v141	v142	v143	v144	v145	v146	v147	v148	v149	v150	v151	v152	v153	v154	v155	v156	v157	v158	v159	v160	v161	v162	v163	v164	v165	v166	v167	v168	v169	v170	v171	v172	v173	v174	v175	v176	v177	v178	v179	v180	v181	v182	v183	v184	v185	v186	v187	v188	v189	v190	v191	v192	v193	v194	v195	v196	v197	v198	v199	v200	v201	v202	v203	v204	v205	v206	v207	v208	v209	v210	v211	v212	v213	v214	v215	v216	v217	v218	v219	v220	v221	v222	v223	v224	v225	v226	v227	v228	v229	v230	v900	v901	v902	v903	v904	v905	v906	v907	v908	v909	v910	v911	v912	v913	v914	v915	v916	v917	v918	v919
32610_composicao_gpt-5.6-sol.txt	menores_notas_gpt	109.859155	22.535211	53.521127	8.450704	5.633803	14.084507	5.633803	0	0	0	0	0	5.633803	2.816901	2.816901	0	2.816901	0	2.816901	8.450704	5.633803	0	2.816901	0	22.535211	0	0	0	0	22.535211	281.690141	146.478873	95.774648	19.71831	16.901408	0	11.267606	70.422535	25.352113	70.422535	22.535211	5.633803	42.253521	19.71831	47.887324	28.169014	39.43662	45.070423	0	8.450704	0	0	11.267606	70.422535	2.816901	22.535211	36.619718	118.309859	39.43662	25.352113	2.816901	2.816901	2.816901	0	16.901408	2.816901	5.633803	2.816901	76.056338	5.633803	0	2.816901	5.633803	0	0	0	0	2.816901	0	0	0	87.323944	16.901408	0	0	2.816901	0	0	0	0	8.450704	0	0	0	0	2.816901	2.816901	8.450704	2.816901	2.816901	33.802817	0	0	22.535211	98.591549	2.816901	19.71831	0	8.450704	0	11.267606	2.816901	2.816901	5.633803	0	2.816901	8.450704	0	0	0	5.633803	0	0	0	0	0	0	5.633803	5.633803	64.788732	5.633803	59.15493	0	45.070423	8.450704	5.633803	2.816901	0	8.450704	2.816901	0	0	0	2.816901	8.450704	30.985915	25.352113	0	0	5.633803	2.816901	0	30.985915	0	0	2.816901	0	0	2.816901	0	0	0	0	2.816901	5.633803	0	0	5.633803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.816901	0	5.633803	0	5.633803	0	0	8.450704	0	0	0	5.633803	0	0	0	0	0	0	11.267606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.394366	25.352113	304.225352	109.859155	160.56338	36.619718	126.760563	81.690141	25.352113	5.633803	11.267606	0	0	2.816901	30.985915	2.816901	2.816901	8.450704	56.338028	0
32674_composicao_gpt-5.6-sol.txt	menores_notas_gpt	101.648352	5.494505	60.43956	13.736264	0	5.494505	2.747253	0	0	0	0	0	5.494505	2.747253	5.494505	0	5.494505	0	0	2.747253	0	0	0	0	2.747253	0	0	0	0	5.494505	326.923077	104.395604	156.593407	30.21978	24.725275	8.241758	0	74.175824	13.736264	63.186813	13.736264	13.736264	82.417582	8.241758	57.692308	5.494505	41.208791	10.989011	13.736264	2.747253	0	0	13.736264	82.417582	0	24.725275	87.912088	118.131868	35.714286	5.494505	8.241758	0	0	0	60.43956	0	2.747253	19.230769	101.648352	0	0	0	5.494505	2.747253	0	0	8.241758	5.494505	5.494505	8.241758	0	65.934066	8.241758	0	0	0	0	0	0	0	5.494505	0	2.747253	0	0	2.747253	0	13.736264	0	0	52.197802	2.747253	5.494505	19.230769	74.175824	5.494505	16.483516	0	5.494505	0	2.747253	8.241758	5.494505	2.747253	0	5.494505	2.747253	0	0	0	2.747253	0	0	0	0	5.494505	0	5.494505	10.989011	74.175824	8.241758	65.934066	0	63.186813	0	2.747253	2.747253	0	5.494505	5.494505	0	0	0	2.747253	2.747253	57.692308	5.494505	0	0	0	2.747253	0	54.945055	5.494505	2.747253	0	0	0	0	0	0	0	0	0	0	0	0	2.747253	0	2.747253	0	0	0	0	0	0	0	0	0	0	2.747253	0	0	0	0	0	2.747253	19.230769	0	2.747253	0	0	0	0	16.483516	0	0	0	0	0	0	0	0	2.747253	0	5.494505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.142857	10.989011	332.417582	104.395604	153.846154	41.208791	148.351648	85.164835	21.978022	0	8.241758	0	0	2.747253	54.945055	2.747253	19.230769	8.241758	79.67033	0
32714_composicao_gpt-5.6-sol.txt	menores_notas_gpt	85.294118	5.882353	61.764706	5.882353	11.764706	5.882353	0	0	0	0	0	0	5.882353	0	0	0	2.941176	0	5.882353	0	2.941176	0	5.882353	0	2.941176	0	0	0	0	11.764706	320.588235	179.411765	108.823529	26.470588	20.588235	0	5.882353	76.470588	11.764706	61.764706	20.588235	11.764706	76.470588	0	44.117647	11.764706	38.235294	29.411765	0	11.764706	0	0	11.764706	82.352941	0	35.294118	76.470588	91.176471	32.352941	11.764706	2.941176	11.764706	0	0	5.882353	2.941176	5.882353	5.882353	55.882353	5.882353	2.941176	0	2.941176	0	0	2.941176	11.764706	0	5.882353	5.882353	0	61.764706	0	0	0	2.941176	0	2.941176	0	0	8.823529	0	0	0	11.764706	0	0	44.117647	0	2.941176	32.352941	0	8.823529	23.529412	67.647059	32.352941	17.647059	0	14.705882	0	2.941176	8.823529	2.941176	2.941176	0	14.705882	2.941176	0	0	0	2.941176	0	0	0	0	5.882353	2.941176	5.882353	26.470588	88.235294	14.705882	73.529412	0	61.764706	0	0	0	0	2.941176	2.941176	0	0	8.823529	11.764706	2.941176	58.823529	2.941176	0	0	2.941176	8.823529	0	32.352941	8.823529	2.941176	0	5.882353	0	8.823529	0	0	0	0	0	2.941176	0	0	2.941176	0	5.882353	2.941176	0	0	0	0	0	0	0	0	0	5.882353	2.941176	0	5.882353	0	2.941176	0	11.764706	0	14.705882	0	5.882353	0	2.941176	5.882353	0	0	2.941176	2.941176	0	0	0	0	0	0	2.941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.176471	14.705882	332.352941	105.882353	138.235294	64.705882	176.470588	91.176471	50	2.941176	2.941176	0	0	14.705882	35.294118	11.764706	17.647059	14.705882	64.705882	5.882353
32733_composicao_gpt-5.6-sol.txt	menores_notas_gpt	108.333333	8.333333	50	8.333333	0	8.333333	2.777778	0	0	0	0	0	2.777778	2.777778	0	0	2.777778	0	0	2.777778	2.777778	0	0	0	11.111111	0	0	0	0	2.777778	319.444444	163.888889	127.777778	22.222222	8.333333	5.555556	0	97.222222	2.777778	80.555556	13.888889	8.333333	77.777778	0	36.111111	13.888889	58.333333	33.333333	5.555556	5.555556	0	2.777778	5.555556	94.444444	0	33.333333	75	105.555556	30.555556	16.666667	5.555556	2.777778	2.777778	0	11.111111	0	5.555556	11.111111	58.333333	2.777778	8.333333	0	5.555556	0	0	0	2.777778	5.555556	2.777778	2.777778	0	86.111111	2.777778	0	0	2.777778	0	0	0	0	5.555556	2.777778	0	0	0	0	0	13.888889	0	0	41.666667	0	5.555556	19.444444	88.888889	0	13.888889	0	5.555556	0	0	2.777778	8.333333	2.777778	0	8.333333	2.777778	0	0	0	2.777778	0	0	0	0	0	0	2.777778	5.555556	66.666667	5.555556	55.555556	0	63.888889	0	0	2.777778	2.777778	2.777778	8.333333	0	0	8.333333	8.333333	2.777778	41.666667	22.222222	2.777778	0	2.777778	8.333333	0	38.888889	5.555556	2.777778	0	2.777778	0	2.777778	0	0	0	0	0	2.777778	0	0	2.777778	0	2.777778	2.777778	0	0	0	0	0	0	0	0	0	5.555556	2.777778	0	0	0	0	0	19.444444	0	0	0	5.555556	0	0	8.333333	0	0	2.777778	0	0	0	0	0	0	0	2.777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.666667	8.333333	322.222222	113.888889	144.444444	30.555556	127.777778	102.777778	13.888889	2.777778	2.777778	0	0	8.333333	38.888889	13.888889	11.111111	2.777778	66.666667	2.777778
32749_composicao_gpt-5.6-sol.txt	menores_notas_gpt	106.442577	2.80112	53.221289	5.602241	16.806723	11.204482	2.80112	0	0	0	0	0	5.602241	0	0	0	5.602241	0	8.403361	5.602241	0	0	5.602241	0	16.806723	2.80112	0	0	2.80112	2.80112	291.316527	162.464986	95.238095	30.812325	16.806723	2.80112	5.602241	70.028011	2.80112	47.619048	11.204482	19.607843	70.028011	0	39.215686	28.011204	36.414566	30.812325	2.80112	8.403361	0	0	14.005602	64.42577	0	19.607843	50.420168	114.845938	42.016807	28.011204	2.80112	0	0	0	11.204482	2.80112	0	11.204482	67.226891	5.602241	5.602241	0	2.80112	8.403361	0	2.80112	5.602241	2.80112	5.602241	2.80112	0	72.829132	0	0	0	2.80112	0	2.80112	0	0	8.403361	8.403361	0	0	0	0	0	14.005602	0	8.403361	44.817927	0	2.80112	28.011204	75.630252	0	14.005602	0	0	2.80112	5.602241	2.80112	5.602241	8.403361	0	11.204482	0	0	0	0	8.403361	0	0	0	0	0	2.80112	0	2.80112	72.829132	8.403361	56.022409	0	56.022409	2.80112	0	2.80112	5.602241	5.602241	5.602241	0	0	5.602241	8.403361	2.80112	44.817927	14.005602	0	0	0	8.403361	0	42.016807	0	2.80112	0	0	0	5.602241	0	0	0	0	0	0	0	0	8.403361	0	5.602241	0	0	0	2.80112	0	0	0	0	0	0	2.80112	5.602241	0	0	0	0	0	28.011204	0	5.602241	0	5.602241	0	0	5.602241	0	0	2.80112	2.80112	0	0	0	0	0	0	2.80112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.243697	16.806723	294.117647	112.044818	168.067227	39.215686	137.254902	86.834734	14.005602	8.403361	2.80112	0	0	8.403361	47.619048	8.403361	14.005602	11.204482	75.630252	0
32755_composicao_gpt-5.6-sol.txt	menores_notas_gpt	118.243243	0	64.189189	6.756757	6.756757	13.513514	0	0	0	0	0	0	3.378378	0	0	0	3.378378	0	6.756757	3.378378	3.378378	0	6.756757	0	16.891892	0	0	0	0	33.783784	300.675676	165.540541	138.513514	33.783784	16.891892	0	6.756757	87.837838	3.378378	74.324324	23.648649	10.135135	57.432432	0	37.162162	13.513514	37.162162	37.162162	0	3.378378	0	0	3.378378	74.324324	0	16.891892	40.540541	125	16.891892	13.513514	10.135135	0	6.756757	0	30.405405	0	0	10.135135	84.459459	6.756757	6.756757	0	10.135135	0	0	10.135135	3.378378	3.378378	3.378378	0	0	67.567568	16.891892	0	0	3.378378	0	0	0	0	0	0	0	0	0	0	0	20.27027	0	0	37.162162	0	3.378378	20.27027	87.837838	16.891892	6.756757	0	3.378378	0	0	0	3.378378	0	0	6.756757	0	0	0	0	0	0	0	0	0	0	0	0	6.756757	94.594595	37.162162	64.189189	0	57.432432	0	3.378378	3.378378	0	0	3.378378	0	0	10.135135	6.756757	3.378378	40.540541	13.513514	3.378378	0	3.378378	6.756757	0	37.162162	3.378378	3.378378	0	10.135135	0	3.378378	0	0	0	0	0	3.378378	0	0	6.756757	0	6.756757	0	0	0	0	0	0	0	0	0	0	6.756757	0	0	0	0	0	0	23.648649	0	3.378378	0	3.378378	0	0	3.378378	0	0	0	3.378378	0	0	0	0	0	0	3.378378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.432432	10.135135	334.459459	91.216216	138.513514	13.513514	182.432432	84.459459	23.648649	3.378378	3.378378	0	0	6.756757	37.162162	13.513514	10.135135	0	60.810811	10.135135
32782_composicao_gpt-5.6-sol.txt	menores_notas_gpt	97.493036	8.356546	66.852368	13.927577	5.571031	11.142061	5.571031	0	0	0	0	0	2.785515	0	0	0	2.785515	0	2.785515	2.785515	2.785515	0	2.785515	0	13.927577	0	0	0	0	25.069638	317.548747	194.986072	119.777159	13.927577	19.498607	2.785515	0	103.064067	22.284123	105.849582	22.284123	8.356546	64.066852	13.927577	27.855153	8.356546	36.211699	19.498607	0	2.785515	0	2.785515	8.356546	58.495822	0	25.069638	38.997214	116.991643	22.284123	5.571031	13.927577	0	0	0	0	0	0	8.356546	64.066852	0	5.571031	0	8.356546	0	0	0	2.785515	8.356546	0	0	0	77.994429	0	0	0	2.785515	0	0	0	0	0	0	0	0	0	0	0	22.284123	0	0	25.069638	0	5.571031	27.855153	80.779944	0	22.284123	0	8.356546	0	8.356546	5.571031	8.356546	5.571031	0	11.142061	0	0	0	0	5.571031	0	0	0	0	0	0	5.571031	8.356546	91.922006	2.785515	75.208914	0	64.066852	0	2.785515	0	0	0	2.785515	0	0	0	11.142061	5.571031	47.35376	16.713092	0	0	2.785515	11.142061	0	25.069638	5.571031	13.927577	0	0	0	2.785515	0	0	0	0	0	2.785515	0	0	13.927577	0	11.142061	0	0	0	0	0	0	0	0	0	0	11.142061	0	0	0	0	0	0	11.142061	0	0	0	2.785515	0	0	11.142061	0	0	2.785515	0	0	0	0	0	0	0	11.142061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.70195	41.78273	342.618384	75.208914	139.275766	50.139276	169.916435	86.350975	22.284123	2.785515	11.142061	0	0	11.142061	25.069638	11.142061	11.142061	0	58.495822	0
32792_composicao_gpt-5.6-sol.txt	menores_notas_gpt	120.104439	0	49.608355	7.832898	0	13.05483	2.610966	0	0	0	0	0	7.832898	0	0	0	0	0	0	0	5.221932	0	0	0	7.832898	0	0	0	0	7.832898	326.370757	169.712794	117.493473	20.887728	15.665796	5.221932	7.832898	86.16188	7.832898	83.550914	23.498695	20.887728	52.219321	20.887728	49.608355	5.221932	52.219321	28.720627	5.221932	0	0	5.221932	7.832898	88.772846	2.610966	33.942559	60.052219	101.827676	26.109661	5.221932	5.221932	0	0	0	5.221932	0	2.610966	10.443864	80.939948	5.221932	2.610966	0	5.221932	2.610966	0	0	5.221932	5.221932	0	0	0	44.386423	7.832898	0	0	2.610966	0	10.443864	0	0	2.610966	0	0	0	0	2.610966	0	26.109661	2.610966	0	33.942559	0	10.443864	20.887728	67.885117	0	26.109661	0	5.221932	0	13.05483	5.221932	2.610966	2.610966	0	5.221932	2.610966	0	0	0	2.610966	0	0	0	0	0	0	5.221932	10.443864	112.27154	13.05483	49.608355	0	52.219321	0	2.610966	0	0	2.610966	2.610966	0	0	0	0	2.610966	44.386423	7.832898	5.221932	0	5.221932	0	0	13.05483	10.443864	2.610966	0	2.610966	0	7.832898	0	0	0	0	0	5.221932	0	0	5.221932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.221932	0	0	0	5.221932	0	2.610966	10.443864	0	0	7.832898	0	0	0	0	0	2.610966	0	7.832898	0	0	0	2.610966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.104439	5.221932	334.203655	101.827676	127.937337	41.775457	174.934726	67.885117	28.720627	5.221932	10.443864	0	0	0	28.720627	0	10.443864	2.610966	65.274151	2.610966
32860_composicao_gpt-5.6-sol.txt	menores_notas_gpt	87.078652	11.235955	47.752809	2.808989	25.280899	8.426966	8.426966	2.808989	0	0	0	8.426966	19.662921	2.808989	5.617978	11.235955	5.617978	0	5.617978	5.617978	16.853933	0	11.235955	0	8.426966	14.044944	0	0	14.044944	22.47191	244.382022	73.033708	168.539326	19.662921	2.808989	0	2.808989	11.235955	0	19.662921	5.617978	2.808989	73.033708	0	25.280899	30.898876	2.808989	11.235955	2.808989	5.617978	0	2.808989	14.044944	14.044944	0	0	30.898876	154.494382	39.325843	25.280899	11.235955	16.853933	8.426966	11.235955	5.617978	5.617978	5.617978	0	61.797753	14.044944	2.808989	5.617978	2.808989	5.617978	5.617978	0	0	0	5.617978	0	0	14.044944	64.606742	33.707865	5.617978	0	0	0	0	0	2.808989	2.808989	0	0	2.808989	0	2.808989	28.089888	0	2.808989	39.325843	5.617978	8.426966	39.325843	115.168539	0	28.089888	0	19.662921	5.617978	8.426966	2.808989	5.617978	8.426966	0	0	0	0	0	0	8.426966	0	0	0	0	5.617978	2.808989	2.808989	11.235955	70.224719	22.47191	50.561798	0	56.179775	0	5.617978	2.808989	0	0	11.235955	0	0	5.617978	5.617978	0	39.325843	22.47191	0	0	14.044944	5.617978	0	25.280899	8.426966	16.853933	0	16.853933	0	5.617978	0	0	2.808989	0	0	8.426966	5.617978	0	2.808989	0	0	5.617978	0	0	0	0	0	0	0	0	0	5.617978	0	0	0	2.808989	2.808989	2.808989	0	0	8.426966	0	0	0	0	16.853933	0	0	11.235955	8.426966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.314607	53.370787	266.853933	58.988764	193.820225	56.179775	140.449438	87.078652	28.089888	19.662921	0	0	0	5.617978	39.325843	5.617978	5.617978	8.426966	87.078652	16.853933
33167_composicao_gpt-5.6-sol.txt	menores_notas_gpt	91.240876	7.29927	43.79562	3.649635	7.29927	7.29927	3.649635	0	0	0	0	3.649635	7.29927	3.649635	0	3.649635	7.29927	0	3.649635	0	10.948905	0	0	0	7.29927	3.649635	0	0	3.649635	0	310.218978	145.985401	124.087591	25.547445	10.948905	3.649635	10.948905	72.992701	14.59854	58.394161	3.649635	21.89781	58.394161	0	58.394161	18.248175	40.145985	36.49635	3.649635	3.649635	0	3.649635	14.59854	83.941606	0	32.846715	62.043796	116.788321	25.547445	14.59854	3.649635	3.649635	0	0	36.49635	3.649635	3.649635	14.59854	80.291971	0	7.29927	0	3.649635	3.649635	0	0	7.29927	7.29927	3.649635	3.649635	0	65.693431	0	0	0	3.649635	0	3.649635	0	0	3.649635	0	0	0	3.649635	0	0	10.948905	0	0	54.744526	0	10.948905	29.19708	72.992701	7.29927	14.59854	0	3.649635	3.649635	10.948905	7.29927	10.948905	3.649635	0	14.59854	0	0	0	0	3.649635	0	0	0	0	0	0	7.29927	7.29927	94.890511	18.248175	43.79562	0	51.094891	0	3.649635	0	0	3.649635	7.29927	0	0	7.29927	7.29927	3.649635	40.145985	10.948905	0	0	10.948905	7.29927	0	51.094891	10.948905	7.29927	0	3.649635	0	7.29927	0	0	0	0	0	10.948905	0	0	7.29927	0	3.649635	0	0	0	0	0	0	0	3.649635	0	0	7.29927	0	0	0	0	0	0	25.547445	0	3.649635	3.649635	7.29927	0	0	14.59854	0	0	0	7.29927	0	0	0	0	0	0	3.649635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.335766	47.445255	310.218978	116.788321	156.934307	54.744526	149.635036	76.642336	21.89781	10.948905	3.649635	0	0	7.29927	51.094891	7.29927	14.59854	0	94.890511	3.649635
