filename	subcorpus	wcount	v001	v002	v003	v004	v005	v006	v007_1	v007_2	v007_3	v007_4	v008	v009	v010	v011	v012	v013	v014	v015	v016	v017	v018	v019	v020	v021	v022	v023	v024	v025	v026	v027	v028	v029	v030	v031	v032	v033	v034	v035	v036	v037	v038	v039	v040	v041	v042	v043	v044	v045	v046	v047	v048	v049	v050	v051	v052	v053	v054	v055	v056	v057	v058	v059	v060	v061	v062	v063	v064	v065	v066	v067	v068	v069	v070	v071	v072	v073	v074	v075	v076	v077	v078	v079	v080	v081	v082	v083	v084	v085	v086	v087	v088	v089	v090	v091	v092	v093	v094	v095	v096	v097	v098	v099	v100	v101	v102	v103	v104	v105	v106	v107	v108	v109	v110	v111	v112	v113	v114	v115	v116	v117	v118	v119	v120	v121	v122	v123	v124	v125	v126	v127	v128	v129	v130	v131	v132	v133	v134	v135	v136	v137	v138	v139	v140	v141	v142	v143	v144	v145	v146	v147	v148	v149	v150	v151	v152	v153	v154	v155	v156	v157	v158	v159	v160	v161	v162	v163	v164	v165	v166	v167	v168	v169	v170	v171	v172	v173	v174	v175	v176	v177	v178	v179	v180	v181	v182	v183	v184	v185	v186	v187	v188	v189	v190	v191	v192	v193	v194	v195	v196	v197	v198	v199	v200	v201	v202	v203	v204	v205	v206	v207	v208	v209	v210	v211	v212	v213	v214	v215	v216	v217	v218	v219	v220	v221	v222	v223	v224	v225	v226	v227	v228	v229	v230	v900	v901	v902	v903	v904	v905	v906	v907	v908	v909	v910	v911	v912	v913	v914	v915	v916	v917	v918	v919
32610_composicao_gemini-3.6-flash.txt	menores_notas_gemini	351	85.470085	19.94302	102.564103	8.547009	11.396011	0	0	0	0	0	0	0	5.698006	0	0	0	5.698006	0	0	2.849003	17.094017	0	2.849003	2.849003	0	0	0	0	0	34.188034	284.900285	159.54416	99.7151	8.547009	17.094017	14.245014	5.698006	54.131054	5.698006	68.376068	37.037037	2.849003	56.980057	0	88.319088	11.396011	51.282051	22.792023	5.698006	8.547009	0	8.547009	19.94302	113.960114	0	25.641026	105.413105	85.470085	17.094017	14.245014	0	5.698006	2.849003	2.849003	5.698006	2.849003	0	5.698006	56.980057	5.698006	0	0	0	0	0	0	2.849003	0	5.698006	0	0	45.584046	25.641026	0	0	2.849003	0	0	0	0	2.849003	0	0	5.698006	0	0	0	19.94302	0	2.849003	17.094017	0	8.547009	19.94302	74.074074	2.849003	5.698006	0	2.849003	0	8.547009	0	0	2.849003	0	2.849003	0	0	0	0	2.849003	0	0	0	0	0	0	0	0	76.923077	17.094017	102.564103	0	48.433048	2.849003	2.849003	0	0	2.849003	0	0	0	0	5.698006	2.849003	42.735043	8.547009	0	0	17.094017	5.698006	2.849003	17.094017	8.547009	0	0	0	2.849003	5.698006	0	0	0	0	0	11.396011	2.849003	0	14.245014	0	0	5.698006	0	0	0	0	0	0	0	0	0	5.698006	0	0	0	0	0	0	2.849003	0	2.849003	2.849003	2.849003	0	0	11.396011	0	0	2.849003	2.849003	0	0	0	0	0	0	2.849003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.071225	28.490028	319.088319	145.299145	111.111111	17.094017	190.883191	65.527066	22.792023	17.094017	2.849003	0	0	5.698006	19.94302	5.698006	8.547009	0	45.584046	0
32674_composicao_gemini-3.6-flash.txt	menores_notas_gemini	337	86.053412	5.934718	103.857567	17.804154	2.967359	0	5.934718	0	0	0	0	0	0	0	0	0	0	0	0	0	8.902077	0	2.967359	0	0	0	0	0	0	2.967359	308.605341	136.498516	118.694362	20.771513	17.804154	2.967359	2.967359	77.151335	5.934718	50.445104	11.869436	2.967359	44.510386	0	65.281899	5.934718	77.151335	29.673591	5.934718	2.967359	0	5.934718	11.869436	124.62908	0	44.510386	77.151335	80.118694	23.738872	8.902077	5.934718	2.967359	5.934718	0	14.836795	0	2.967359	2.967359	26.706231	0	2.967359	0	0	0	0	0	0	2.967359	0	0	0	44.510386	2.967359	0	0	0	0	2.967359	0	0	5.934718	0	0	0	0	2.967359	0	17.804154	0	0	14.836795	0	14.836795	20.771513	50.445104	0	17.804154	0	2.967359	0	8.902077	11.869436	2.967359	0	0	5.934718	8.902077	0	0	0	0	0	0	0	0	2.967359	2.967359	0	26.706231	89.020772	2.967359	106.824926	0	44.510386	0	0	0	0	5.934718	0	0	0	0	2.967359	2.967359	41.543027	2.967359	0	0	8.902077	2.967359	0	14.836795	11.869436	5.934718	0	0	0	0	0	0	0	0	0	5.934718	0	0	2.967359	0	0	0	0	0	5.934718	0	0	0	0	0	0	0	2.967359	0	0	0	0	0	2.967359	0	0	0	0	0	0	14.836795	0	0	0	0	0	0	0	0	0	0	2.967359	0	0	2.967359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195.845697	11.869436	311.5727	142.433234	106.824926	35.608309	207.715134	56.379822	17.804154	8.902077	5.934718	0	0	5.934718	17.804154	5.934718	2.967359	14.836795	50.445104	0
32714_composicao_gemini-3.6-flash.txt	menores_notas_gemini	311	93.247588	16.07717	70.73955	9.646302	0	3.215434	6.430868	0	0	0	0	0	3.215434	0	0	0	3.215434	0	0	0	16.07717	0	0	3.215434	3.215434	0	0	0	0	6.430868	212.21865	170.418006	106.109325	16.07717	12.861736	0	9.646302	77.170418	0	51.446945	25.723473	9.646302	51.446945	12.861736	131.832797	9.646302	61.093248	41.800643	6.430868	28.938907	0	0	19.292605	112.540193	0	38.585209	99.678457	90.032154	19.292605	16.07717	3.215434	3.215434	3.215434	0	6.430868	9.646302	3.215434	12.861736	41.800643	3.215434	0	3.215434	3.215434	0	0	0	3.215434	0	9.646302	3.215434	0	61.093248	0	0	0	3.215434	0	0	0	0	3.215434	0	0	3.215434	0	3.215434	0	9.646302	0	3.215434	19.292605	3.215434	9.646302	22.508039	64.308682	3.215434	6.430868	0	16.07717	0	9.646302	0	0	0	0	12.861736	0	0	0	0	0	0	0	0	0	0	6.430868	0	16.07717	86.81672	9.646302	70.73955	0	51.446945	0	3.215434	0	0	0	3.215434	0	0	9.646302	3.215434	0	51.446945	0	0	0	16.07717	3.215434	0	12.861736	9.646302	9.646302	0	0	0	0	0	0	0	0	0	12.861736	0	3.215434	9.646302	0	0	0	0	0	0	3.215434	0	0	0	0	0	3.215434	0	0	0	0	0	0	3.215434	0	3.215434	3.215434	0	0	0	3.215434	0	0	3.215434	0	0	0	0	0	0	0	3.215434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.324759	19.292605	315.11254	141.4791	122.186495	35.369775	167.202572	70.73955	9.646302	16.07717	3.215434	0	0	3.215434	19.292605	3.215434	12.861736	0	54.662379	0
32733_composicao_gemini-3.6-flash.txt	menores_notas_gemini	333	108.108108	12.012012	93.093093	12.012012	0	9.009009	3.003003	0	0	0	0	0	3.003003	0	0	0	3.003003	0	3.003003	0	9.009009	0	3.003003	0	9.009009	0	0	0	0	42.042042	276.276276	138.138138	123.123123	27.027027	12.012012	6.006006	3.003003	99.099099	21.021021	78.078078	36.036036	0	48.048048	0	147.147147	18.018018	60.06006	51.051051	12.012012	24.024024	0	0	21.021021	123.123123	0	51.051051	108.108108	72.072072	33.033033	15.015015	0	0	0	0	12.012012	3.003003	6.006006	3.003003	54.054054	9.009009	3.003003	0	0	0	0	0	0	3.003003	0	0	0	54.054054	0	0	0	0	0	0	0	0	3.003003	0	0	6.006006	6.006006	0	0	6.006006	0	6.006006	30.03003	0	12.012012	15.015015	54.054054	3.003003	3.003003	0	3.003003	0	12.012012	3.003003	0	0	0	3.003003	3.003003	0	0	0	0	0	0	0	0	0	0	3.003003	9.009009	60.06006	12.012012	96.096096	0	54.054054	0	3.003003	0	0	3.003003	0	0	0	0	6.006006	0	51.051051	3.003003	0	0	9.009009	6.006006	0	30.03003	12.012012	3.003003	0	0	0	3.003003	0	0	0	0	0	9.009009	0	0	3.003003	0	0	0	0	0	3.003003	3.003003	0	0	0	0	0	3.003003	3.003003	0	0	0	0	0	3.003003	0	3.003003	0	0	0	12.012012	24.024024	0	0	0	3.003003	0	0	0	0	0	0	0	0	0	3.003003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.213213	15.015015	318.318318	162.162162	105.105105	24.024024	168.168168	66.066066	6.006006	9.009009	3.003003	0	0	6.006006	30.03003	6.006006	3.003003	3.003003	57.057057	0
32749_composicao_gemini-3.6-flash.txt	menores_notas_gemini	342	119.883041	8.77193	99.415205	14.619883	2.923977	2.923977	2.923977	0	0	0	0	0	17.54386	0	2.923977	0	2.923977	0	5.847953	0	8.77193	0	2.923977	0	2.923977	0	0	0	0	0	301.169591	157.894737	87.719298	23.391813	20.467836	2.923977	2.923977	70.175439	2.923977	52.631579	14.619883	0	55.555556	23.391813	96.491228	2.923977	46.783626	14.619883	2.923977	17.54386	0	0	14.619883	114.035088	0	26.315789	116.959064	87.719298	20.467836	14.619883	0	2.923977	2.923977	0	17.54386	2.923977	2.923977	5.847953	49.707602	2.923977	2.923977	2.923977	0	2.923977	0	0	0	2.923977	2.923977	0	0	43.859649	8.77193	0	0	2.923977	0	2.923977	0	0	0	2.923977	0	0	0	2.923977	0	2.923977	2.923977	5.847953	38.011696	0	5.847953	11.695906	58.479532	0	2.923977	0	11.695906	0	2.923977	0	0	5.847953	0	5.847953	0	0	0	0	5.847953	0	0	0	0	0	0	2.923977	11.695906	70.175439	32.163743	108.187135	0	46.783626	0	8.77193	0	2.923977	0	0	0	0	5.847953	2.923977	0	40.935673	8.77193	0	0	8.77193	2.923977	0	38.011696	5.847953	0	0	2.923977	0	11.695906	0	0	0	0	0	5.847953	2.923977	0	5.847953	0	0	0	0	0	0	0	0	2.923977	0	0	0	2.923977	0	0	0	0	0	0	8.77193	0	0	0	5.847953	0	0	20.467836	0	0	2.923977	14.619883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.654971	35.087719	301.169591	131.578947	114.035088	35.087719	195.906433	67.251462	5.847953	8.77193	0	0	0	2.923977	38.011696	8.77193	5.847953	0	55.555556	0
32755_composicao_gemini-3.6-flash.txt	menores_notas_gemini	329	100.303951	18.237082	109.422492	3.039514	3.039514	6.079027	3.039514	0	0	0	0	0	6.079027	0	0	0	6.079027	0	0	0	3.039514	0	0	0	6.079027	0	0	0	0	0	300.911854	188.449848	94.224924	24.316109	15.197568	0	12.158055	85.106383	0	94.224924	15.197568	3.039514	39.513678	3.039514	100.303951	9.118541	51.671733	54.711246	6.079027	15.197568	0	3.039514	12.158055	124.620061	0	18.237082	94.224924	79.027356	12.158055	9.118541	0	15.197568	0	3.039514	9.118541	0	9.118541	6.079027	36.474164	15.197568	3.039514	6.079027	0	0	3.039514	0	3.039514	6.079027	0	0	0	30.395137	9.118541	0	0	3.039514	0	0	0	0	3.039514	0	0	0	6.079027	3.039514	0	0	0	9.118541	36.474164	0	12.158055	3.039514	42.553191	0	0	0	9.118541	0	12.158055	3.039514	0	0	0	3.039514	3.039514	0	3.039514	0	0	0	0	3.039514	0	0	3.039514	3.039514	24.316109	85.106383	27.355623	109.422492	0	57.75076	0	0	0	0	0	0	0	0	6.079027	3.039514	0	54.711246	3.039514	0	0	3.039514	3.039514	0	36.474164	12.158055	3.039514	0	0	0	6.079027	0	0	0	0	0	3.039514	0	0	3.039514	0	0	0	0	0	3.039514	0	0	0	0	0	0	0	3.039514	0	0	0	0	0	3.039514	0	6.079027	0	6.079027	0	0	3.039514	0	0	0	6.079027	0	0	0	0	0	0	0	0	0	6.079027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.541033	3.039514	300.911854	148.93617	94.224924	42.553191	221.884498	66.869301	0	3.039514	6.079027	0	0	3.039514	36.474164	3.039514	9.118541	6.079027	51.671733	0
32782_composicao_gemini-3.6-flash.txt	menores_notas_gemini	377	95.490716	18.567639	84.880637	15.915119	2.65252	7.95756	7.95756	0	0	0	0	0	5.30504	0	0	0	2.65252	0	0	0	7.95756	0	2.65252	0	5.30504	0	0	0	0	34.482759	315.649867	201.591512	119.363395	0	0	7.95756	10.61008	111.405836	18.567639	98.143236	13.262599	18.567639	34.482759	2.65252	82.228117	10.61008	53.050398	45.092838	2.65252	7.95756	0	5.30504	10.61008	122.015915	0	39.787798	79.575597	61.007958	10.61008	10.61008	0	0	5.30504	0	0	0	2.65252	0	47.745358	2.65252	0	0	0	0	0	0	0	0	0	0	0	42.440318	2.65252	0	0	2.65252	0	0	0	0	0	0	0	0	0	0	0	5.30504	0	2.65252	5.30504	0	15.915119	21.220159	47.745358	0	5.30504	0	5.30504	0	15.915119	0	0	0	0	5.30504	2.65252	0	0	0	0	0	0	0	0	0	0	0	29.177719	111.405836	13.262599	84.880637	0	47.745358	0	0	0	0	0	0	0	0	0	2.65252	2.65252	45.092838	2.65252	0	0	7.95756	2.65252	0	5.30504	15.915119	0	0	2.65252	0	5.30504	0	0	0	0	0	5.30504	2.65252	0	13.262599	0	0	0	0	0	0	2.65252	0	0	0	0	0	2.65252	0	0	0	0	0	0	0	0	0	0	2.65252	0	0	7.95756	0	0	0	5.30504	0	0	0	0	0	0	2.65252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198.938992	15.915119	347.480106	143.236074	74.270557	34.482759	212.201592	53.050398	5.30504	7.95756	2.65252	0	0	2.65252	10.61008	2.65252	0	2.65252	42.440318	2.65252
32792_composicao_gemini-3.6-flash.txt	menores_notas_gemini	367	92.643052	2.724796	81.743869	19.073569	2.724796	2.724796	2.724796	0	0	0	0	0	19.073569	0	0	0	13.623978	0	0	0	5.449591	0	0	5.449591	2.724796	0	0	0	0	19.073569	310.626703	73.569482	89.918256	19.073569	8.174387	0	0	84.468665	10.899183	73.569482	5.449591	13.623978	43.59673	2.724796	73.569482	8.174387	46.321526	27.247956	8.174387	10.899183	0	0	21.798365	95.367847	2.724796	35.422343	57.220708	84.468665	10.899183	8.174387	8.174387	8.174387	0	0	2.724796	0	2.724796	0	35.422343	10.899183	0	0	5.449591	2.724796	0	2.724796	5.449591	0	0	0	0	29.972752	10.899183	0	0	5.449591	0	0	0	0	2.724796	0	0	0	0	2.724796	0	13.623978	10.899183	2.724796	24.523161	0	10.899183	16.348774	46.321526	8.174387	2.724796	0	8.174387	0	8.174387	2.724796	0	0	0	2.724796	2.724796	0	0	0	0	0	0	0	0	0	0	2.724796	0	111.716621	29.972752	81.743869	0	54.495913	0	8.174387	0	0	0	0	0	0	2.724796	5.449591	2.724796	51.771117	2.724796	0	0	5.449591	5.449591	0	21.798365	10.899183	5.449591	0	0	0	16.348774	0	0	0	0	0	0	0	0	5.449591	0	0	5.449591	0	0	0	0	0	0	0	0	0	5.449591	0	0	0	0	2.724796	0	0	0	2.724796	0	2.724796	0	2.724796	29.972752	2.724796	0	5.449591	13.623978	0	0	0	0	0	0	2.724796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.367847	19.073569	329.700272	125.340599	84.468665	21.798365	223.433243	73.569482	21.798365	5.449591	2.724796	0	0	5.449591	38.147139	10.899183	5.449591	2.724796	51.771117	0
32860_composicao_gemini-3.6-flash.txt	menores_notas_gemini	361	144.044321	5.540166	58.171745	2.770083	22.160665	2.770083	5.540166	0	0	0	0	0	13.850416	2.770083	0	2.770083	13.850416	0	2.770083	2.770083	11.080332	0	8.310249	2.770083	5.540166	0	0	0	0	44.32133	243.767313	113.573407	144.044321	19.390582	8.310249	2.770083	2.770083	22.160665	0	16.620499	13.850416	0	91.412742	0	55.401662	16.620499	16.620499	30.470914	0	0	0	8.310249	8.310249	55.401662	0	0	22.160665	160.66482	22.160665	13.850416	2.770083	16.620499	13.850416	11.080332	11.080332	5.540166	2.770083	2.770083	60.941828	22.160665	0	8.310249	0	2.770083	8.310249	0	0	0	2.770083	0	0	2.770083	66.481994	41.551247	22.160665	0	0	0	0	0	0	0	0	22.160665	0	0	0	16.620499	0	2.770083	27.700831	5.540166	11.080332	24.930748	119.113573	0	16.620499	0	16.620499	0	11.080332	5.540166	0	8.310249	0	0	5.540166	2.770083	0	0	8.310249	0	0	0	0	0	0	5.540166	5.540166	72.022161	2.770083	58.171745	0	52.631579	0	5.540166	0	0	0	2.770083	0	0	0	11.080332	0	27.700831	24.930748	0	0	11.080332	11.080332	0	19.390582	11.080332	5.540166	0	5.540166	0	13.850416	0	0	0	0	0	8.310249	0	0	2.770083	0	0	8.310249	0	0	0	0	0	0	0	0	0	11.080332	0	0	0	2.770083	2.770083	0	2.770083	0	2.770083	0	0	0	2.770083	16.620499	0	0	2.770083	11.080332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.756233	36.01108	288.088643	80.33241	182.825485	41.551247	132.963989	60.941828	16.620499	11.080332	2.770083	0	0	11.080332	33.240997	11.080332	2.770083	8.310249	69.252078	5.540166
33167_composicao_gemini-3.6-flash.txt	menores_notas_gemini	380	105.263158	10.526316	68.421053	10.526316	7.894737	5.263158	2.631579	2.631579	0	0	0	0	7.894737	0	0	0	7.894737	0	2.631579	0	10.526316	0	2.631579	5.263158	5.263158	0	0	0	0	23.684211	284.210526	142.105263	86.842105	26.315789	10.526316	7.894737	2.631579	63.157895	2.631579	63.157895	21.052632	15.789474	57.894737	0	123.684211	18.421053	57.894737	28.947368	5.263158	2.631579	0	0	7.894737	115.789474	0	34.210526	110.526316	97.368421	21.052632	15.789474	5.263158	2.631579	5.263158	2.631579	28.947368	0	2.631579	2.631579	52.631579	5.263158	2.631579	0	5.263158	2.631579	0	2.631579	0	2.631579	0	0	0	42.105263	5.263158	0	0	2.631579	0	0	0	0	13.157895	2.631579	0	2.631579	0	2.631579	0	21.052632	0	0	15.789474	0	21.052632	18.421053	50	0	21.052632	0	5.263158	0	10.526316	5.263158	0	0	0	2.631579	5.263158	0	0	0	0	0	0	0	0	0	0	5.263158	31.578947	84.210526	34.210526	76.315789	0	57.894737	0	5.263158	0	0	2.631579	5.263158	0	0	2.631579	7.894737	0	47.368421	10.526316	0	0	10.526316	7.894737	0	5.263158	21.052632	5.263158	0	2.631579	0	5.263158	0	0	0	0	0	7.894737	0	0	0	0	2.631579	0	0	0	2.631579	0	0	0	0	0	0	2.631579	2.631579	0	0	0	0	0	2.631579	0	2.631579	0	2.631579	0	2.631579	7.894737	0	0	2.631579	5.263158	0	0	0	0	0	0	5.263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.210526	21.052632	307.894737	142.105263	118.421053	23.684211	173.684211	81.578947	21.052632	15.789474	5.263158	0	0	7.894737	18.421053	5.263158	2.631579	5.263158	55.263158	0
